AI1-02 [m/s²],AI1-05 [m/s²],AI1-08 [m/s²],AI1-11 [m/s²],AI1-14 [m/s²],label
2.51,-18.24,44.51,-0.37,-15.34,1
10.48,-27.99,64.29,3.52,-8.49,1
15.62,-32.21,58.85,5.05,-3.27,1
17.69,-28.47,17.18,1.26,4.46,1
15.65,-23.12,-32.9,6.11,-5.64,1
11.36,-11.32,-50.33,15.75,-17.95,1
12.58,4.84,-45.88,-0.35,-8.93,1
18.76,19.97,-3.72,1.37,3.87,1
21.67,21.63,36.07,4.51,7.65,1
23.48,11.81,62.58,-0.73,1.22,1
17.1,-4.32,53.24,5.06,-7.38,1
2.76,-21.58,8.18,-0.55,-12.48,1
-18.51,-21.92,-29.7,-0.93,-5.83,1
-33.25,-8.28,-51.38,3.82,-1.69,1
-42.04,7.33,-42.43,1.02,5.0,1
-37.81,15.2,-11.84,-0.05,1.93,1
-23.34,11.46,28.84,1.18,-5.26,1
-7.52,2.41,47.34,2.95,-7.14,1
0.59,-14.57,24.49,1.88,-6.29,1
-6.91,-22.23,-2.7,0.28,-1.24,1
-15.84,-18.37,-36.51,2.48,-4.19,1
-16.32,-8.43,-49.33,2.17,2.51,1
-13.91,5.34,-25.39,1.34,-7.19,1
-8.15,11.71,25.47,1.26,0.55,1
5.07,9.38,63.21,1.57,-13.97,1
16.7,-2.12,60.85,2.24,50.4,1
28.14,-5.98,43.93,1.37,75.2,1
43.42,-7.33,-16.62,0.82,1.24,1
46.49,-10.21,-70.34,1.64,9.57,1
33.54,-8.38,-67.45,1.79,31.17,1
16.31,-3.75,-42.54,0.95,191.42,1
7.54,-4.52,13.95,1.02,129.67,1
8.2,-13.26,56.77,1.67,-9.73,1
13.16,-20.6,70.5,0.97,-21.46,1
21.24,-26.18,42.21,0.57,10.77,1
27.41,-18.94,-13.41,0.94,1.72,1
30.37,-3.2,-52.19,1.0,-7.49,1
28.99,17.88,-66.14,1.12,5.19,1
29.8,22.92,-35.64,1.1,-2.79,1
30.83,13.6,9.04,0.89,-1.2,1
23.34,7.45,48.23,1.08,10.68,1
15.74,-0.82,68.02,1.08,0.0,1
13.83,6.92,38.72,0.67,-11.37,1
14.51,21.3,2.51,0.75,-5.59,1
14.5,41.94,-32.75,1.04,5.09,1
19.8,50.25,-40.62,0.91,1.16,1
32.73,46.91,-23.39,0.75,-11.89,1
37.93,38.29,2.33,0.67,-12.2,1
33.72,24.35,28.98,1.01,-6.24,1
25.9,18.31,32.77,0.85,-3.68,1
14.06,12.56,24.57,1.32,-9.33,1
2.82,13.11,0.63,0.43,-14.13,1
-0.49,11.56,-20.3,1.12,-10.81,1
6.81,15.74,-28.7,-0.5,-8.6,1
12.82,27.49,-22.79,1.87,-11.22,1
14.84,33.84,-0.38,-2.11,-13.38,1
15.0,31.2,12.6,14.97,-12.14,1
11.06,17.57,30.14,28.82,-11.84,1
3.96,-0.64,36.84,-7.54,-11.76,1
0.04,-19.03,22.4,2.15,-12.03,1
-3.82,-22.94,13.48,0.94,-12.79,1
-9.85,-17.01,-1.81,-3.51,-12.41,1
-12.09,-10.26,-11.94,6.75,-11.76,1
-7.39,-1.6,-18.22,-4.91,-12.47,1
-2.82,0.96,-7.06,-0.96,-14.03,1
-3.13,-1.91,11.57,2.79,-12.55,1
-4.64,-12.67,10.16,0.08,-13.68,1
-5.36,-19.05,15.86,-0.89,-7.63,1
-8.94,-11.76,-3.47,-1.61,-19.77,1
-10.14,-1.17,-21.3,3.1,-18.63,1
-2.88,14.32,-17.61,0.35,-5.59,1
0.63,22.44,-12.72,-1.44,-13.72,1
-9.67,26.03,8.3,1.83,-14.26,1
-24.49,30.34,16.51,1.29,-10.0,1
-26.84,30.21,12.0,2.29,-12.54,1
-23.69,37.91,-1.03,-0.28,-12.6,1
-27.51,29.76,-13.35,0.79,-9.14,1
-32.52,33.43,-27.32,4.69,-12.07,1
-35.64,34.6,-29.89,2.64,-11.94,1
-43.03,33.26,-15.76,0.47,-8.93,1
-44.81,29.89,-4.55,2.04,-8.59,1
-30.11,12.06,12.3,1.3,-9.94,1
-19.97,7.48,21.36,2.49,-8.89,1
-23.79,-8.94,17.99,2.12,-6.39,1
-22.31,-13.66,1.39,8.59,-4.98,1
-4.29,-24.8,-22.79,14.93,-5.14,1
18.04,-28.14,-30.59,0.37,-3.94,1
23.83,-21.38,-35.65,-0.72,-1.04,1
22.08,-21.52,-19.64,4.55,0.5,1
12.06,-12.01,-1.43,3.65,-5.07,1
-1.89,-25.31,8.52,2.91,-4.45,1
-9.93,-33.43,12.51,4.89,1.84,1
-1.88,-45.44,-5.52,4.3,-5.13,1
13.75,-45.63,-9.23,6.82,-3.53,1
27.06,-26.62,-17.26,2.02,-2.46,1
39.57,-11.6,-17.97,-7.53,-3.95,1
43.57,8.28,-8.92,-6.0,-4.06,1
29.24,8.21,-8.9,-1.59,-3.32,1
-3.92,0.01,1.84,0.27,-4.18,1
-19.45,-10.74,5.01,2.11,-3.9,1
-23.25,-16.15,4.51,1.59,-3.29,1
-11.27,-12.49,2.18,2.54,-2.21,1
5.05,-6.71,-5.13,1.16,-2.85,1
10.72,12.01,-3.68,3.21,-1.98,1
-5.72,11.98,-11.27,3.9,-4.12,1
-32.56,11.05,-11.66,7.68,20.55,1
-44.57,12.29,-7.72,14.42,128.63,1
-54.3,9.74,-13.14,31.1,118.71,1
-52.68,16.83,-9.41,-1.17,25.41,1
-35.56,2.69,-4.41,-9.57,-6.8,1
-8.83,-6.94,2.5,11.23,-9.89,1
9.15,-14.03,8.91,-4.32,0.99,1
14.3,-10.39,12.52,6.14,-1.5,1
5.61,-2.83,7.49,4.62,-3.2,1
-9.91,-4.88,-1.97,-3.83,-1.26,1
-18.99,-2.64,-8.16,6.14,-3.67,1
-9.08,-17.6,-19.46,5.22,-5.63,1
13.91,-17.08,-12.53,2.23,-1.54,1
33.83,-20.77,-11.94,0.94,3.47,1
46.54,-15.32,-11.09,4.8,33.97,1
49.55,-1.72,-4.77,5.92,19.81,1
44.89,2.53,-14.74,-0.1,-7.65,1
25.74,5.5,-7.06,5.32,-8.62,1
9.26,-2.15,-7.64,5.27,-0.97,1
3.03,4.61,5.3,2.12,-4.14,1
8.92,5.23,30.64,3.94,-7.57,1
16.89,12.35,46.17,3.69,-0.08,1
23.47,14.35,52.68,3.73,-3.64,1
21.72,17.33,18.51,3.65,-7.24,1
14.58,17.18,-14.01,2.31,-4.04,1
6.39,9.08,-45.19,3.44,-5.33,1
-2.0,8.24,-43.89,5.18,-7.39,1
-2.63,2.45,-18.8,6.92,-5.48,1
-6.3,9.26,3.72,22.55,-4.37,1
-2.47,16.94,40.67,0.1,-6.59,1
1.71,26.76,40.7,-0.43,-7.68,1
5.45,29.18,33.13,17.58,-6.53,1
6.17,29.05,2.4,1.03,-6.59,1
8.75,30.78,-28.38,9.5,-6.38,1
13.51,25.29,-30.52,2.33,-5.68,1
8.37,22.73,-25.85,1.73,-6.39,1
3.42,17.44,16.39,8.63,-7.14,1
2.78,16.38,36.69,4.82,-6.86,1
3.97,14.05,41.27,3.82,-6.38,1
6.28,14.53,32.98,2.0,-6.71,1
16.13,11.18,6.71,6.67,-6.92,1
25.26,4.57,3.33,3.62,-7.08,1
23.96,0.85,-11.28,-1.16,-7.35,1
10.78,-4.66,-1.98,4.73,-7.11,1
-0.34,-5.17,9.97,3.46,-7.05,1
-12.74,-10.72,15.87,2.16,-7.07,1
-27.5,-9.89,32.62,4.17,-6.7,1
-28.32,-10.77,20.91,3.02,-3.63,1
-20.15,-11.92,16.05,4.23,0.58,1
-6.89,-10.96,8.7,2.76,-4.57,1
1.45,-12.43,-4.66,1.61,-6.51,1
10.05,-9.23,-6.82,3.09,-7.32,1
16.74,-9.44,-9.24,3.15,-7.58,1
13.06,-7.24,4.79,2.5,-7.05,1
2.68,-6.19,15.64,2.61,-7.38,1
-13.35,0.59,18.99,2.81,-7.58,1
-31.04,11.03,21.79,2.59,-7.59,1
-39.05,17.87,14.89,1.67,-7.87,1
-35.53,20.01,13.0,2.32,-7.02,1
-22.76,9.62,5.23,0.48,-3.4,1
-12.83,0.2,0.81,2.61,-6.57,1
-10.39,-5.78,2.37,-1.92,-8.22,1
-17.75,-4.61,0.32,-6.86,-7.39,1
-24.53,5.91,3.44,-7.53,-8.61,1
-23.73,12.07,10.25,-2.66,-8.31,1
-20.05,9.47,6.2,1.16,-7.88,1
-13.41,-3.41,5.75,-0.57,-7.94,1
-6.75,-20.51,2.24,1.94,-7.54,1
6.41,-36.34,-2.32,0.96,-7.14,1
15.22,-43.32,-7.21,1.13,-7.12,1
17.57,-39.31,-9.23,-0.06,-6.16,1
13.14,-37.7,-10.2,0.88,-5.25,1
3.61,-31.64,-16.04,1.06,-5.92,1
-8.64,-32.93,-9.96,0.57,-5.44,1
-18.83,-35.8,-1.26,0.43,-6.53,1
-20.23,-37.24,-8.34,0.59,-4.09,1
-15.78,-41.0,-9.28,0.75,-3.47,1
-11.73,-44.05,-29.67,0.32,35.41,1
-16.86,-46.83,-31.64,0.32,37.05,1
-25.16,-43.61,-29.51,0.6,4.78,1
-26.84,-36.66,-15.35,0.26,5.72,1
-29.96,-26.07,5.23,0.31,78.14,1
-26.39,-22.95,14.49,0.18,101.12,1
-14.46,-20.59,8.73,0.57,48.49,1
-6.09,-24.84,-13.45,0.75,0.91,1
2.93,-33.74,-37.82,0.43,-5.6,1
1.9,-40.35,-40.47,0.63,2.79,1
-2.02,-40.9,-17.81,0.79,-1.4,1
-5.35,-32.17,3.35,1.07,13.4,1
0.97,-25.66,28.81,1.0,6.88,1
2.27,-14.49,25.62,0.94,-5.34,1
4.34,-12.91,7.14,1.11,0.41,1
7.89,-12.47,-16.25,0.65,5.65,1
12.79,-12.41,-56.04,0.75,1.85,1
9.31,-9.67,-56.29,0.17,-2.02,1
-0.39,-8.22,-44.85,1.3,0.5,1
0.12,-5.6,-2.1,-0.25,1.72,1
-1.29,-0.23,41.75,1.56,-0.42,1
-4.06,-4.49,41.15,-1.5,-0.33,1
-8.02,-1.49,33.5,3.79,0.09,1
0.2,-5.08,-26.33,-13.37,-1.83,1
1.35,-10.9,-58.43,-16.1,2.07,1
-3.98,-16.27,-53.78,4.21,18.59,1
-11.09,-19.46,-38.05,-8.05,18.23,1
-17.06,-14.07,23.14,-9.58,7.56,1
-22.65,-12.26,45.9,-6.61,1.1,1
-20.06,-5.51,55.68,-1.82,-0.54,1
-2.77,-1.18,30.51,-14.8,15.06,1
2.36,2.54,-26.64,-14.76,37.26,1
3.3,2.79,-48.06,1.01,26.17,1
-0.04,3.35,-61.63,0.48,-4.63,1
-7.04,9.41,-34.18,0.29,-11.81,1
-9.13,14.04,6.06,-0.33,2.22,1
-2.02,22.13,29.97,1.31,0.07,1
12.5,23.19,49.67,0.65,-4.79,1
19.72,18.18,10.48,-0.17,1.35,1
22.49,12.54,-19.77,0.43,75.67,1
20.05,5.21,-46.66,0.91,98.27,1
11.62,6.62,-51.26,-0.18,16.54,1
-2.26,11.69,-10.09,1.11,-22.86,1
-4.97,16.23,12.81,-2.31,-4.79,1
3.18,14.33,44.17,-23.88,8.69,1
10.42,2.81,44.37,-23.65,-10.34,1
4.77,-4.85,15.79,-25.57,-5.23,1
-4.65,-14.66,-3.43,-3.75,6.21,1
-13.71,-11.1,-34.57,0.95,-8.35,1
-20.29,-2.45,-26.64,-0.36,-7.77,1
-17.02,5.96,-4.41,1.96,4.77,1
-0.37,15.79,28.05,-0.26,-2.95,1
19.37,11.25,52.81,1.27,-11.13,1
16.98,2.41,37.2,0.31,-1.78,1
7.54,-8.44,18.15,1.08,1.71,1
-5.22,-8.53,-19.96,0.67,-6.41,1
-18.73,-1.6,-38.2,0.3,-6.78,1
-26.42,11.24,-28.66,0.76,-3.2,1
-23.27,25.42,-5.34,0.78,-5.4,1
-10.21,29.9,36.0,0.57,-5.39,1
-6.78,31.53,58.36,0.61,-2.22,1
-11.48,21.33,56.5,0.82,-4.13,1
-22.89,11.47,33.13,0.6,-6.8,1
-39.97,2.79,-6.54,0.46,-5.24,1
-50.89,-0.19,-32.35,0.17,-5.06,1
-50.04,4.92,-42.65,0.71,-6.56,1
-37.59,15.18,-23.11,-0.12,-6.51,1
-23.5,27.31,5.48,1.27,-6.01,1
-10.53,30.13,30.85,-0.6,-7.19,1
-0.97,26.67,51.02,2.24,-7.21,1
3.09,17.36,45.32,-2.27,-6.62,1
3.27,7.22,26.39,5.08,-7.45,1
3.93,-2.66,1.67,-25.6,-7.98,1
7.31,-5.41,-15.45,-20.37,-7.8,1
13.38,-4.45,-14.03,5.13,-8.74,1
25.84,2.12,-3.77,-8.2,-9.82,1
33.6,7.09,17.77,5.02,-9.54,1
35.46,4.52,30.18,-2.34,-8.76,1
24.66,-2.74,32.61,1.46,-8.5,1
12.5,-16.16,31.99,1.11,-8.9,1
1.09,-21.37,7.28,-1.67,-9.57,1
-7.31,-26.21,-10.05,0.11,-10.43,1
-3.49,-24.77,-22.51,2.62,-9.95,1
0.23,-18.78,-23.53,-23.01,-9.06,1
0.8,-15.44,-8.54,-20.44,-8.96,1
0.0,-16.79,5.83,-10.87,-9.65,1
-2.62,-19.2,33.88,-10.54,-9.79,1
-8.01,-15.36,34.88,-1.16,-10.1,1
-6.38,-13.47,24.17,-17.1,-7.4,1
4.14,-5.41,8.31,-12.35,-8.32,1
14.28,-10.4,-27.31,-1.93,-7.26,1
21.97,-14.05,-30.23,-4.05,-6.56,1
22.99,-17.66,-27.8,1.99,-11.13,1
20.15,-21.24,-14.61,-1.61,-12.53,1
12.09,-18.26,15.89,2.92,-3.73,1
5.44,-14.3,27.57,-16.58,3.12,1
5.71,-2.27,29.64,-16.8,-4.69,1
13.31,6.15,11.36,1.56,-6.69,1
20.54,18.15,-20.56,-5.18,-8.3,1
22.1,19.16,-37.6,2.41,-8.33,1
26.21,15.61,-41.44,-1.65,-2.13,1
20.16,7.21,-27.77,-15.33,-2.44,1
9.82,-1.81,-5.12,-15.28,-8.69,1
-0.63,-2.54,9.82,10.66,-12.92,1
0.66,1.05,16.53,4.71,-10.84,1
7.49,12.82,6.14,-11.31,-7.04,1
19.12,19.75,-11.65,4.74,-9.45,1
26.88,20.22,-25.06,-2.14,-8.17,1
17.85,2.36,-39.02,-0.92,-8.75,1
1.54,-8.75,-27.88,4.81,8.57,1
-4.94,-16.46,-12.74,-6.58,60.56,1
-1.72,-16.78,4.96,1.84,9.3,1
6.25,-3.0,18.2,4.2,-12.77,1
18.53,7.94,5.0,-1.96,-6.87,1
30.08,18.7,-2.27,-2.16,-7.31,1
36.2,12.99,-14.66,3.32,-7.3,1
29.06,10.15,-19.35,-4.29,-8.96,1
18.54,2.99,-14.28,-4.82,-5.56,1
4.16,2.92,-6.56,-5.23,-4.24,1
-11.38,9.35,1.96,-7.27,-3.83,1
-16.46,13.66,-6.82,2.82,-6.08,1
-4.97,15.55,-13.37,-4.16,-5.45,1
2.54,1.48,-19.39,3.01,-1.84,1
6.7,2.69,-14.67,-0.72,4.28,1
5.21,2.03,1.37,-7.63,2.47,1
2.34,1.44,10.85,2.22,-3.24,1
-5.14,0.41,15.66,0.18,-3.29,1
-9.61,-2.93,14.83,1.75,0.99,1
-1.77,-8.56,10.82,0.32,1.8,1
4.87,-13.95,-2.45,1.8,4.2,1
10.72,-11.81,-12.77,-2.96,3.28,1
17.29,-16.7,-16.42,-7.37,23.68,1
26.04,-3.63,-18.19,-10.66,25.6,1
14.25,11.79,-7.62,-4.91,-2.74,1
-1.68,23.96,2.27,0.4,-5.78,1
-10.81,27.51,10.87,-4.02,1.46,1
-11.91,22.87,10.5,-1.26,5.72,1
-10.79,23.54,-2.78,3.74,-2.51,1
-10.11,22.88,-3.09,0.98,-3.96,1
-16.64,29.4,-11.77,-0.91,1.14,1
-27.49,32.01,-12.53,-1.45,4.31,1
-38.34,31.15,2.84,-1.85,10.52,1
-40.26,23.03,0.6,-1.73,15.92,1
-43.34,8.66,4.38,-1.41,19.78,1
-48.32,-1.29,5.33,-2.38,34.6,1
-51.97,-14.14,-0.75,-1.14,33.42,1
-47.69,-18.96,8.77,0.39,8.18,1
-41.04,-17.06,8.72,-1.36,2.27,1
-31.74,-17.17,15.74,-0.84,-1.57,1
-13.11,-17.53,9.28,-0.01,-2.62,1
-3.08,-18.99,0.27,-0.92,-3.17,1
1.52,-18.1,-4.14,-0.53,1.54,1
5.97,-19.51,-12.13,-0.08,3.47,1
9.46,-12.63,-7.34,-0.31,1.11,1
8.53,-3.2,-0.34,-0.49,0.23,1
9.55,2.63,20.6,-0.07,-2.9,1
14.86,2.23,30.0,0.37,-4.11,1
18.09,-4.14,30.54,0.46,-1.37,1
15.63,-9.2,20.45,-0.36,-0.58,1
7.09,-16.25,4.27,-1.7,-1.94,1
-4.29,-18.95,-0.75,-1.18,-2.52,1
-19.29,-15.09,-6.26,-1.64,-4.82,1
-28.27,-4.04,9.63,-3.62,-7.63,1
-33.37,8.33,14.69,-2.98,-5.9,1
-41.5,8.12,25.07,-2.43,2.1,1
-47.23,0.18,26.15,-3.0,-2.11,1
-45.86,-12.82,11.7,-3.51,15.44,1
-37.84,-16.92,18.82,-3.23,25.42,1
-25.82,-7.46,-2.78,-3.1,-3.56,1
-7.89,5.18,-6.56,-3.38,-3.02,1
9.17,15.52,-6.6,-3.17,-6.22,1
19.91,17.08,-8.49,-3.98,-3.41,1
22.47,13.06,6.46,-3.38,-4.91,1
14.1,2.85,-0.26,-3.48,-9.08,1
3.77,-6.87,14.98,-2.69,-2.96,1
-2.36,-14.12,16.05,-3.71,-0.73,1
-2.29,-19.14,14.55,-1.56,-7.53,1
11.3,-19.97,28.2,-2.72,-4.38,1
29.71,-13.36,12.04,-0.99,-3.39,1
39.33,-7.8,10.57,-4.48,-8.47,1
35.44,-4.18,-0.84,-29.28,-8.56,1
20.66,-2.28,-13.6,5.99,-5.59,1
5.36,-8.16,-4.5,-8.76,-4.67,1
-9.57,-18.27,-2.78,-1.43,-5.63,1
-11.91,-29.86,13.25,2.34,-2.31,1
-2.92,-27.35,16.64,-3.67,-0.86,1
7.29,-21.3,17.21,4.3,-2.69,1
20.8,-12.26,15.35,-2.47,4.23,1
27.96,-4.31,-3.02,-1.35,23.11,1
23.21,-6.5,-17.77,2.27,27.88,1
11.12,-7.74,-29.61,1.14,10.04,1
2.92,-11.56,-29.55,-1.7,5.07,1
-1.11,-12.33,-20.19,0.69,3.41,1
8.14,-11.71,-2.04,0.33,0.07,1
23.25,-6.82,13.16,2.1,-0.19,1
33.46,-2.83,14.79,-2.64,1.3,1
30.38,2.66,9.02,7.34,3.6,1
12.77,7.71,-8.58,-15.74,1.09,1
-8.18,13.8,-31.02,-14.57,-0.22,1
-20.32,24.24,-37.82,10.11,-1.56,1
-19.94,29.64,-36.06,-14.09,-8.23,1
-12.34,33.87,-25.52,7.66,-6.83,1
10.28,29.79,-3.73,0.3,-1.19,1
28.21,28.75,3.94,-1.12,-0.3,1
34.96,22.49,-0.58,4.18,-3.09,1
29.55,27.19,-17.14,-4.42,-3.14,1
16.1,33.33,-36.83,1.29,3.61,1
1.23,29.15,-44.73,2.16,9.53,1
-13.7,22.9,-36.67,0.96,5.54,1
-3.8,-0.06,-16.21,-5.33,3.22,1
13.57,-4.75,0.13,-1.69,5.78,1
32.9,-7.42,10.86,13.34,19.22,1
52.09,-1.84,-0.03,-9.37,18.71,1
56.49,-4.98,-15.81,1.28,10.48,1
46.12,-19.61,-20.57,3.25,5.76,1
27.55,-23.09,-26.55,-1.94,-1.93,1
12.46,-28.15,-14.14,3.93,-1.09,1
2.19,-14.79,-6.66,-1.09,-5.72,1
1.43,3.74,-3.13,5.93,-5.08,1
9.65,20.96,9.85,1.67,-0.33,1
18.29,31.13,7.46,-9.01,-0.29,1
15.01,30.2,-6.21,-8.4,-4.36,1
4.57,25.12,-18.26,10.57,-5.76,1
-5.67,12.71,-14.74,8.67,-4.49,1
-11.02,6.56,-17.54,-8.78,-0.75,1
-13.3,10.79,-2.14,2.37,0.54,1
-10.95,22.49,13.07,1.66,-0.74,1
-7.96,33.26,4.23,0.21,-2.22,1
-14.23,31.04,5.51,3.41,-2.94,1
-22.62,21.08,-5.75,-2.41,-4.52,1
-28.79,7.22,-13.92,1.38,2.57,1
-28.78,5.19,-6.83,3.45,26.62,1
-24.43,7.34,-1.58,0.03,49.25,1
-16.15,4.39,12.45,-0.79,35.94,1
-2.14,4.87,23.82,0.66,4.43,1
11.05,2.66,8.71,2.9,-8.09,1
19.1,8.4,3.65,-0.95,-5.94,1
19.81,12.08,-14.2,-0.69,-1.29,1
13.15,8.07,-24.78,1.96,-0.9,1
2.46,0.11,-18.12,1.15,-3.24,1
-6.16,-12.45,-15.38,1.2,-4.8,1
-13.12,-12.3,8.15,0.57,-2.55,1
-5.21,-15.97,13.2,1.95,-1.67,1
6.34,-5.95,34.89,1.75,0.89,1
14.67,10.32,13.44,2.1,-0.89,1
12.44,19.72,-3.77,-0.04,0.0,1
5.51,29.3,-13.45,13.0,-2.84,1
-6.36,23.62,-32.31,12.8,-0.88,1
-23.16,23.52,-4.58,2.1,-11.16,1
-28.5,21.85,18.65,-1.58,8.65,1
-28.64,28.52,50.47,0.53,-14.66,1
-19.79,34.04,72.01,2.54,106.58,1
-9.2,30.31,50.15,-0.93,146.9,1
-1.84,30.5,23.12,4.36,49.54,1
7.0,25.76,-19.16,-0.09,19.58,1
14.84,24.14,-10.65,5.88,-14.8,1
16.86,14.9,-1.4,9.35,4.81,1
17.89,1.09,1.49,1.95,-4.98,1
24.09,-2.13,25.63,-0.48,0.72,1
22.44,0.03,11.29,1.98,-5.32,1
18.17,7.81,15.85,1.9,-7.22,1
9.11,11.39,0.3,11.47,-6.21,1
8.15,7.75,-10.69,1.28,-2.27,1
11.83,3.27,-1.44,-3.83,-4.47,1
19.8,3.33,-8.61,4.48,-9.42,1
27.24,10.46,14.52,-2.86,-8.73,1
21.01,13.85,19.87,5.75,-6.31,1
15.87,19.36,19.21,-1.13,-9.01,1
8.66,21.34,26.75,-1.13,-12.99,1
8.2,15.09,15.28,8.74,-13.14,1
10.06,7.32,37.11,-2.5,-9.39,1
16.54,-1.58,36.89,-6.28,-10.13,1
20.02,-5.19,16.86,-4.94,-13.77,1
17.79,-6.42,5.76,-2.72,-14.66,1
17.33,-1.82,-17.54,-8.53,-12.3,1
22.85,1.64,-5.83,-8.36,-11.44,1
28.48,4.62,1.2,-3.95,-12.48,1
29.58,5.58,6.2,-4.74,-13.96,1
32.71,0.48,9.94,-5.11,-13.53,1
36.53,1.7,-6.45,-1.73,-12.51,1
29.21,1.25,-2.75,2.21,-12.66,1
13.39,7.35,-4.64,8.18,-15.31,1
6.54,18.95,-13.89,7.84,-16.93,1
6.33,33.68,1.7,6.76,-14.81,1
9.71,41.93,7.56,0.49,-12.11,1
11.53,43.82,16.35,4.42,-13.62,1
5.61,43.07,26.69,4.98,-20.15,1
-10.34,29.68,21.85,2.45,-23.88,1
-23.3,26.07,21.24,5.25,-18.78,1
-30.02,28.96,8.29,4.64,-8.08,1
-28.13,37.41,-0.15,5.24,-9.47,1
-23.69,41.17,-14.03,5.94,-18.17,1
-15.47,34.39,-25.45,3.72,-19.56,1
-11.5,14.19,-26.66,5.93,-15.57,1
-11.9,-10.41,-33.65,4.55,-12.39,1
-10.44,-27.24,-14.15,4.96,-13.77,1
-5.31,-33.25,-6.98,1.55,-15.13,1
7.26,-21.37,5.34,-3.82,-12.03,1
19.61,-10.52,7.09,-5.31,-13.59,1
34.5,-8.99,-7.65,-13.38,-16.06,1
41.7,-15.65,-15.72,-1.45,-12.33,1
32.31,-27.89,-43.42,4.83,-12.95,1
16.84,-35.25,-42.77,2.85,-9.43,1
9.18,-35.47,-27.39,3.94,-8.07,1
10.89,-28.48,-13.87,-1.65,-14.41,1
13.91,-19.0,8.29,-2.2,-11.89,1
17.16,-11.24,7.81,3.9,-7.63,1
15.28,-7.79,12.27,0.64,-6.95,1
1.6,-15.5,-4.71,-2.89,-9.86,1
-14.39,-19.63,-16.08,-9.2,-11.96,1
-30.74,-20.95,-18.91,-9.85,-8.82,1
-36.6,-12.07,-27.13,-8.74,-5.86,1
-42.07,4.33,-9.12,-13.06,-7.04,1
-45.11,16.77,-3.67,-5.62,-8.3,1
-47.01,22.14,1.8,-8.79,-8.1,1
-39.94,13.91,7.82,-11.24,-1.26,1
-31.19,-5.38,1.73,-1.04,0.04,1
-26.09,-25.1,-2.85,3.72,-5.96,1
-19.25,-29.94,-23.38,2.9,-9.43,1
-17.64,-27.48,-14.37,2.91,-12.51,1
-17.51,-17.32,-16.84,1.99,-11.06,1
-20.81,-5.25,-20.85,2.99,-8.89,1
-16.84,-1.6,-5.53,-1.55,-10.14,1
-10.26,-11.21,-16.1,-13.88,-9.91,1
-6.51,-23.17,8.69,-10.41,-8.14,1
-6.53,-34.96,8.9,-6.39,-6.83,1
-12.87,-50.87,20.44,-0.62,-9.1,1
-20.51,-50.87,39.25,2.65,-6.66,1
-26.58,-43.93,5.14,1.84,-9.31,1
-34.8,-31.82,8.93,2.73,13.11,1
-37.04,-22.53,-25.84,1.57,12.06,1
-34.04,-18.98,-38.61,2.02,-7.14,1
-29.32,-20.01,-20.54,2.25,-5.92,1
-27.5,-38.5,-21.36,2.11,-8.6,1
-26.38,-52.01,14.32,2.04,-3.54,1
-24.21,-59.83,19.31,1.42,-5.52,1
-23.12,-53.09,33.85,2.13,-5.96,1
-20.63,-36.39,32.63,0.59,-3.14,1
-10.04,-14.46,6.26,2.84,-3.63,1
5.04,6.73,0.49,-7.99,-5.24,1
9.36,14.32,-24.48,-13.94,-2.69,1
3.83,12.09,-14.09,2.24,-2.91,1
-0.16,1.78,0.42,-2.57,-3.79,1
-2.54,-9.8,21.22,2.05,-1.22,1
-4.11,-13.49,41.43,1.57,0.04,1
-3.08,2.24,28.34,0.59,0.61,1
-0.02,19.6,31.14,2.58,-0.86,1
-4.19,31.98,11.94,-1.13,1.55,1
-14.29,32.02,3.83,0.2,-0.74,1
-23.35,18.78,-2.38,1.94,6.16,1
-25.86,-0.92,-10.16,0.8,18.14,1
-20.42,-16.01,8.22,-0.48,6.58,1
-7.0,-15.27,10.13,0.2,4.67,1
9.54,-9.82,15.2,1.84,-1.07,1
23.14,4.48,15.89,0.0,-0.78,1
30.38,10.91,3.85,-0.28,0.24,1
30.13,2.76,5.47,1.08,-1.67,1
24.16,-12.12,-8.74,-0.53,5.14,1
15.88,-27.37,-3.27,0.97,9.61,1
8.73,-36.09,0.99,-1.6,34.4,1
10.8,-33.67,0.47,2.38,45.25,1
13.12,-20.07,18.09,-30.98,9.26,1
19.66,-8.17,14.92,-4.9,-7.28,1
29.94,-1.71,28.49,1.19,1.12,1
35.63,-2.18,31.3,-5.38,8.26,1
26.09,-7.18,16.61,6.35,17.22,1
9.62,-9.79,14.38,-3.6,11.27,1
-3.82,-8.23,-12.77,3.24,-7.51,1
-17.46,-1.4,-12.68,0.06,-6.15,1
-18.54,10.68,-9.53,-1.56,3.34,1
-9.41,23.8,-5.94,2.32,10.83,1
3.76,35.73,18.26,1.43,3.95,1
6.82,40.04,7.35,-0.25,-2.62,1
1.46,34.95,12.08,-7.69,1.4,1
-7.31,27.11,1.11,-19.12,6.16,1
-12.14,20.0,-15.57,-8.34,5.39,1
-14.17,20.86,-15.5,-1.42,3.13,1
-9.1,25.64,-23.6,0.12,-3.6,1
2.38,34.03,-1.85,1.43,-1.69,1
9.98,40.63,4.58,0.24,-1.29,1
13.21,40.35,14.5,1.54,16.35,1
14.03,33.27,23.54,-0.15,82.29,1
13.58,16.17,7.94,0.52,48.93,1
8.19,-0.78,5.29,1.21,-21.2,1
10.21,-8.75,-9.49,-0.37,-24.34,1
