AI1-02 [m/s²],AI1-05 [m/s²],AI1-08 [m/s²],AI1-11 [m/s²],AI1-14 [m/s²],label
-18.72,36.02,-39.0,-3.03,-23.06,3
-12.36,14.44,-92.83,7.9,-6.87,3
-3.44,1.04,-134.51,8.4,2.35,3
18.13,-3.73,-105.31,-11.52,-10.59,3
37.95,-6.97,-28.89,2.75,-7.06,3
39.8,-3.34,53.92,0.33,-3.66,3
20.2,-2.04,107.94,-2.01,-10.29,3
12.53,-1.65,106.03,4.25,-8.17,3
11.3,12.45,48.66,-3.69,-4.62,3
4.1,22.24,-50.13,-0.42,-8.89,3
10.4,20.58,-115.63,0.82,-10.54,3
23.49,18.09,-129.12,-8.97,-3.59,3
31.14,14.0,-65.46,-7.24,-11.78,3
30.87,-1.18,28.45,-0.52,-6.89,3
18.48,-12.44,95.51,1.31,4.37,3
9.67,-9.7,133.32,-2.53,-13.85,3
5.98,-4.05,97.8,-0.88,-8.63,3
17.71,4.3,19.97,0.27,-12.57,3
31.41,7.49,-65.18,2.31,-5.8,3
28.66,18.3,-118.61,-0.65,-5.17,3
21.6,29.25,-98.04,-3.77,-4.84,3
16.86,28.83,-35.3,0.37,0.33,3
6.98,27.41,34.7,0.35,-6.7,3
-24.14,17.46,84.29,1.47,-6.67,3
-48.07,15.76,64.45,-0.39,-1.24,3
-56.45,17.02,18.12,-0.49,2.52,3
-51.65,26.3,-18.92,1.26,-7.61,3
-35.46,37.05,-44.41,-0.29,14.99,3
-16.03,31.12,-29.17,-0.36,36.08,3
-19.94,4.78,-15.33,0.2,24.16,3
-33.32,-29.49,13.92,0.27,12.84,3
-44.6,-44.02,26.93,0.35,2.87,3
-29.26,-53.99,29.04,-0.04,2.32,3
-15.04,-46.97,46.27,-0.23,6.16,3
-4.63,-27.05,25.4,-0.64,8.56,3
9.8,-12.48,16.87,-0.13,11.81,3
14.21,-19.08,8.93,-0.61,15.81,3
22.61,-6.95,-21.15,-1.06,15.19,3
23.08,-11.32,-11.27,-0.23,32.78,3
27.68,-15.9,-15.69,-0.66,50.65,3
29.36,-8.0,-7.64,-0.54,87.27,3
2.94,-25.41,7.36,-0.37,137.3,3
-25.1,-31.21,7.13,-0.43,82.92,3
-33.42,-41.85,23.13,-0.15,7.15,3
-33.13,-33.57,19.45,-0.68,-10.98,3
-28.32,-21.45,6.81,-0.45,7.22,3
-10.41,-15.47,7.37,-0.62,14.49,3
5.09,-21.21,-6.51,-0.57,6.75,3
1.04,-43.8,-1.28,-0.31,8.68,3
-17.04,-59.71,8.6,-0.33,6.04,3
-18.23,-70.25,24.25,-0.61,-3.01,3
-11.5,-60.5,29.25,-0.35,7.56,3
10.02,-47.15,19.93,-0.38,7.41,3
35.8,-28.74,2.17,-0.54,-8.13,3
53.93,-24.96,-29.52,-0.97,-1.96,3
53.72,-36.64,-40.04,-0.79,4.12,3
38.02,-55.12,-18.19,-0.32,-1.07,3
24.16,-68.39,10.2,-0.51,-8.19,3
8.56,-53.88,41.41,-0.59,-14.46,3
-9.51,-29.57,46.96,-0.16,-11.07,3
-11.9,-3.41,26.52,-0.27,-7.74,3
-3.82,3.42,-15.11,-0.85,-4.67,3
1.97,3.64,-39.28,-0.8,-22.83,3
0.99,-7.13,-37.27,-0.78,-50.18,3
1.23,-23.88,-24.16,-0.61,-32.0,3
-7.85,-31.82,13.63,-0.39,-8.51,3
-26.95,-33.33,30.66,-0.47,-12.64,3
-40.2,-13.84,28.9,-0.23,-11.35,3
-49.04,3.91,18.93,-0.28,-5.26,3
-54.68,14.0,-2.48,-0.3,-13.49,3
-52.94,0.91,-16.32,-0.02,-14.55,3
-30.25,-9.02,-19.93,0.25,-2.85,3
-10.83,-14.73,-2.81,0.07,-7.84,3
7.34,-9.3,13.35,0.05,-1.38,3
11.49,14.99,23.08,0.18,2.53,3
6.07,16.19,25.51,0.31,-6.92,3
-7.77,15.23,1.3,0.45,-5.68,3
-5.6,11.6,-29.2,0.39,2.14,3
0.98,0.9,-56.47,0.14,6.35,3
6.04,-3.61,-66.81,-0.58,-0.01,3
4.34,4.29,-46.6,0.49,-2.17,3
-14.33,19.8,-25.31,-1.27,0.11,3
-34.16,25.45,3.56,1.26,1.55,3
-44.85,23.2,18.15,-2.51,3.68,3
-31.62,12.57,5.17,-6.11,2.28,3
-2.62,-7.95,0.69,-10.0,1.93,3
33.69,6.69,-7.1,-8.46,2.19,3
56.68,28.28,0.34,-11.04,1.36,3
63.87,50.79,9.28,-3.29,-1.34,3
49.91,67.64,-4.04,69.69,-2.91,3
32.75,64.98,-30.4,30.07,-1.15,3
10.46,46.95,-60.09,-20.19,-0.94,3
2.55,16.38,-57.88,-33.73,-3.62,3
2.59,18.58,-39.99,9.51,-7.6,3
10.29,20.83,-5.41,-25.62,-8.24,3
11.35,33.9,31.53,-10.8,-2.97,3
2.86,55.88,21.12,-2.52,-1.24,3
-5.65,51.32,7.67,-28.99,-5.9,3
0.13,48.69,-11.15,-7.99,-7.7,3
5.57,40.83,-25.8,-15.39,-6.04,3
12.22,43.17,-18.81,-24.32,-3.68,3
21.93,62.16,-15.1,-18.0,-0.67,3
18.11,77.68,17.47,-13.11,1.02,3
13.62,92.86,36.37,-12.61,0.36,3
-0.8,89.42,43.49,-14.42,-0.44,3
14.34,71.35,28.4,-20.51,1.89,3
20.25,57.29,-16.75,-12.93,4.37,3
15.56,55.18,-46.33,-8.33,3.39,3
0.37,55.03,-66.38,-3.48,3.54,3
4.79,55.4,-42.87,-12.76,6.25,3
21.29,70.34,0.07,10.91,6.98,3
12.67,68.05,45.93,100.91,5.3,3
22.45,59.73,57.62,12.34,7.8,3
33.87,43.94,18.2,-44.5,11.79,3
43.92,24.74,-14.54,18.34,9.26,3
34.98,6.88,-51.2,0.59,6.89,3
41.0,-7.54,-40.95,-0.03,3.23,3
33.55,6.94,-6.12,13.74,0.52,3
16.22,4.54,32.43,-10.87,-0.95,3
18.57,8.83,65.67,-1.45,-1.68,3
20.36,-4.11,43.96,9.68,-1.23,3
19.67,-15.62,12.86,6.84,-3.98,3
18.15,-13.63,-28.99,-4.4,-5.91,3
24.53,-20.01,-44.18,0.53,-4.32,3
12.6,-0.95,-30.62,14.41,-4.24,3
0.24,-9.23,-10.96,2.85,-6.2,3
-2.96,-0.28,32.87,-0.92,-5.88,3
-14.65,0.6,46.5,7.06,-5.96,3
-23.09,13.78,57.54,6.67,-7.82,3
-33.59,23.91,38.96,7.35,-8.15,3
-15.83,16.33,-6.24,1.87,-6.16,3
-8.32,37.91,-35.1,0.87,-3.0,3
-8.67,21.43,-55.06,6.61,-3.79,3
-7.8,16.17,-25.99,3.87,-7.27,3
-6.38,-4.52,6.34,1.82,-7.09,3
-14.59,-10.52,44.78,3.14,-6.71,3
-27.29,-11.35,67.99,4.65,-7.85,3
-17.91,-10.19,44.05,2.65,-8.55,3
-10.28,6.29,15.97,2.84,-7.99,3
-2.47,-13.59,-32.44,3.22,-6.7,3
6.9,-24.75,-51.16,4.63,-7.76,3
14.81,-43.19,-36.83,3.77,-9.06,3
4.7,-36.45,-7.37,3.85,-9.66,3
-7.52,-35.51,43.9,0.79,-8.59,3
-19.75,-35.1,55.55,6.16,-6.48,3
-30.18,-25.17,40.13,-3.03,-7.46,3
-25.73,-43.61,5.15,28.04,-10.3,3
-16.94,-50.22,-22.94,35.2,-10.59,3
-6.02,-63.4,-19.44,7.75,-8.74,3
0.87,-63.28,-15.74,-10.85,-8.38,3
11.89,-57.94,10.96,2.17,-9.36,3
20.8,-47.91,35.6,8.48,-10.91,3
17.84,-34.35,57.19,-5.75,-11.11,3
6.51,-40.14,67.89,11.74,-10.99,3
-4.21,-45.37,39.51,-2.72,-11.2,3
-9.02,-47.27,5.08,1.11,-10.14,3
-7.4,-40.75,-33.79,7.75,-10.98,3
2.63,-37.69,-46.23,0.88,-12.19,3
11.46,-18.37,-36.34,-0.43,-11.78,3
10.36,1.22,-0.12,3.45,-11.58,3
-11.17,10.86,41.34,3.45,-11.22,3
-44.13,-2.63,49.25,0.59,-10.69,3
-66.57,-15.5,46.6,0.4,-10.61,3
-71.33,-18.79,17.08,6.23,-11.58,3
-46.31,-20.16,-7.25,3.23,-12.21,3
-21.09,4.96,-24.17,1.36,-12.24,3
-6.96,2.35,-32.76,3.77,-12.45,3
-12.21,-4.4,-20.7,3.4,-12.97,3
-25.13,-27.56,-13.74,3.08,-13.27,3
-30.55,-41.04,14.95,3.55,-12.37,3
-22.84,-37.03,31.21,-2.97,-10.58,3
2.47,-26.86,39.65,-4.12,-9.45,3
16.8,0.66,40.05,3.55,-9.72,3
17.57,1.72,14.44,2.05,-11.47,3
5.91,-3.37,-10.62,1.4,-11.83,3
-2.12,-24.97,-41.01,3.38,-12.21,3
-10.14,-27.83,-52.08,3.54,-9.25,3
-6.77,-17.86,-40.98,1.14,-9.34,3
-4.75,4.29,-34.59,2.67,-6.94,3
-4.58,35.2,-6.29,15.47,-9.88,3
-1.27,41.03,8.2,16.85,-7.24,3
3.8,37.28,8.08,-0.38,-11.66,3
14.75,19.84,9.46,-5.09,4.08,3
29.4,5.57,-7.13,5.2,103.69,3
34.91,-5.47,-12.59,-9.84,-3.72,3
19.25,12.38,-14.85,15.24,-5.36,3
-10.14,30.22,-11.92,13.76,8.2,3
-36.61,42.52,8.96,-27.31,-19.39,3
-42.44,52.75,19.18,8.31,-4.13,3
-30.11,36.31,19.97,3.61,-8.57,3
-0.03,21.62,2.28,-8.6,-14.07,3
26.03,6.9,-20.31,7.37,-4.57,3
31.72,6.52,-33.43,-1.0,-3.34,3
22.64,16.84,-40.65,-2.13,-15.14,3
9.74,24.13,-22.38,4.89,-9.06,3
3.92,20.67,6.46,0.03,-5.42,3
11.72,17.21,26.19,0.26,-7.28,3
32.0,12.9,35.04,-4.88,-8.5,3
49.58,-2.27,19.47,-12.33,-4.5,3
50.1,8.98,-8.18,-12.42,0.27,3
35.01,16.46,-37.59,-7.16,3.89,3
15.69,12.87,-54.01,2.08,2.75,3
-8.32,9.99,-32.63,-0.19,15.36,3
-23.1,5.78,5.16,-0.46,29.71,3
-14.71,4.1,49.78,-0.7,25.91,3
0.45,-0.27,81.01,-1.42,10.96,3
16.18,9.76,55.77,-0.3,13.43,3
24.63,7.28,10.02,-0.36,47.55,3
26.69,3.13,-35.34,-1.71,80.45,3
11.62,0.63,-55.64,-0.94,59.12,3
2.51,-4.36,-45.08,-0.43,6.82,3
-5.87,-7.63,-25.62,-0.14,-8.25,3
-11.72,2.69,8.88,-1.02,-3.33,3
-14.42,22.03,24.49,-0.29,5.56,3
-16.86,17.82,23.04,0.18,0.7,3
-10.63,27.47,18.74,-0.49,6.95,3
-7.35,33.44,5.4,-0.47,14.99,3
-3.31,35.34,-6.15,-0.08,1.78,3
2.82,30.25,-13.32,-0.34,-8.23,3
0.02,23.88,-7.95,-0.39,-4.87,3
-15.05,21.34,2.56,-0.37,7.11,3
-21.34,11.18,6.38,-0.38,10.6,3
-31.99,-0.45,7.62,-0.39,1.89,3
-43.23,-12.75,-4.3,-0.6,-11.05,3
-45.57,-17.22,-3.54,-0.58,-9.26,3
-36.81,-26.5,2.8,-0.62,3.54,3
-25.91,-31.2,9.27,-0.51,-0.61,3
-12.58,-44.72,15.15,-0.62,-3.1,3
-0.75,-64.22,2.99,-0.52,-3.81,3
9.81,-73.22,-11.17,-0.43,-6.46,3
12.52,-71.3,-25.62,-0.29,-4.81,3
7.9,-62.54,-26.43,0.02,-2.98,3
11.52,-47.71,-5.75,-0.2,-7.26,3
22.53,-35.06,9.99,-0.34,-6.64,3
28.5,-30.37,22.64,-0.46,-6.84,3
21.66,-35.51,29.25,-0.06,15.3,3
12.39,-39.98,12.26,-0.17,80.1,3
-0.62,-46.71,0.33,0.0,97.47,3
-10.45,-51.88,-9.0,-0.06,31.44,3
-16.71,-51.46,-14.03,-0.35,-22.65,3
-16.5,-42.84,-2.09,-0.49,-16.58,3
-30.3,-21.03,15.68,-0.38,5.04,3
-47.16,-3.1,39.11,-0.48,-5.54,3
-46.47,1.2,45.91,-0.63,-9.61,3
-37.69,-7.44,46.92,-0.27,-0.01,3
-18.01,-30.5,26.37,-0.45,-10.12,3
-11.96,-57.62,-11.33,-0.3,-12.48,3
-14.09,-69.34,-36.28,-0.25,-0.51,3
-32.34,-59.38,-53.7,-0.16,-4.72,3
-53.03,-45.31,-35.76,-0.14,-14.37,3
-62.76,-23.72,-5.22,0.04,-8.58,3
-63.63,-12.23,30.08,0.03,-4.19,3
-54.84,-14.49,62.33,0.03,-8.38,3
-24.93,-22.53,56.19,0.18,-9.57,3
2.51,-22.62,31.69,0.16,-8.66,3
17.68,-23.27,-3.77,0.18,-10.42,3
21.06,-21.95,-34.23,0.26,-8.73,3
24.32,-17.82,-36.73,-0.19,-7.03,3
14.77,-23.25,-25.56,-0.23,-10.17,3
-1.07,-29.53,-1.34,-0.36,-11.62,3
-4.3,-39.62,17.42,-0.5,-9.79,3
-12.22,-40.21,24.02,-0.53,-9.53,3
-22.23,-32.39,22.38,-0.41,-10.3,3
-29.8,-26.53,9.2,-0.58,-11.85,3
-29.27,-16.33,-0.46,-0.6,-13.56,3
-25.8,-12.49,-8.75,-0.58,-12.11,3
-21.8,-8.46,-13.68,-0.59,-9.3,3
-15.86,-7.62,-13.12,-0.6,-11.64,3
-7.71,-8.91,-10.2,-0.41,-15.25,3
-4.55,-2.2,-6.97,-0.46,-12.98,3
3.87,12.84,-6.98,-0.53,-11.47,3
14.31,31.07,-8.38,-0.51,-12.4,3
24.99,39.34,-10.49,-0.5,-13.47,3
34.4,40.97,-12.68,-0.45,-14.32,3
38.34,43.15,-12.78,-0.36,-14.65,3
36.18,37.02,-10.84,-0.44,-12.89,3
22.93,37.76,-11.53,-0.7,-13.05,3
4.57,32.79,-11.42,-0.65,-13.83,3
-3.91,29.78,-6.22,-0.53,-13.29,3
-10.05,33.18,-4.8,-0.44,-11.96,3
-8.38,34.13,-3.76,-0.45,-12.91,3
-1.92,34.76,-5.5,-0.55,-12.77,3
10.24,30.94,-14.76,-0.64,-10.64,3
15.83,36.52,-14.01,-0.54,-10.53,3
12.77,27.1,-13.37,-0.35,-11.38,3
4.71,6.81,-10.19,-0.37,-10.88,3
-9.29,-3.98,-8.4,-0.01,-9.24,3
-17.64,-6.67,-2.73,-0.19,-9.36,3
-6.38,4.97,3.81,-0.14,-9.59,3
23.08,21.69,4.25,-0.17,-9.02,3
36.48,32.27,5.68,0.13,-8.85,3
46.95,20.77,-0.72,0.15,-8.52,3
43.0,-2.17,-8.26,0.04,-7.06,3
24.23,-22.06,-21.2,0.12,-6.26,3
8.94,-28.1,-28.37,0.12,-7.18,3
8.92,-1.5,-17.99,0.29,-6.84,3
22.64,30.55,-9.43,0.25,-5.45,3
26.33,63.34,6.94,0.48,-4.4,3
9.74,74.83,14.15,0.26,-3.92,3
-8.74,72.09,5.3,0.17,-3.45,3
-21.11,55.85,-3.87,0.19,-3.93,3
-28.32,36.35,-19.8,-0.04,-3.65,3
-19.45,34.25,-33.55,0.05,-4.6,3
-8.4,43.47,-37.46,0.08,0.24,3
-8.52,57.89,-25.62,0.22,-0.77,3
-27.05,64.25,-9.63,-0.15,69.94,3
-38.85,58.72,-6.42,-0.16,35.86,3
-34.02,60.31,13.95,-0.03,-4.89,3
-23.41,51.32,24.96,0.03,5.1,3
-16.81,33.57,17.32,-0.35,-6.98,3
-11.26,27.25,22.49,-0.21,2.79,3
-4.05,0.82,2.05,-0.5,-0.79,3
-5.7,-21.03,-17.73,0.14,-3.36,3
-7.76,-36.55,-22.49,-1.04,0.78,3
9.29,-36.57,-25.09,0.75,2.6,3
22.83,-30.74,-8.8,-1.53,-1.78,3
30.01,-27.58,-5.22,1.47,2.94,3
22.96,-18.78,1.39,-3.05,4.33,3
28.7,-28.85,1.95,3.32,2.6,3
39.41,-33.37,-4.24,-7.8,87.21,3
36.58,-46.08,-7.48,-17.33,230.85,3
41.76,-44.87,-16.44,42.56,190.69,3
42.7,-38.06,-16.38,-21.61,33.42,3
38.79,-23.29,-1.4,-8.97,-5.33,3
9.67,3.75,18.17,14.03,3.71,3
-13.68,11.99,32.1,-12.24,15.03,3
-21.9,18.01,35.54,7.93,17.93,3
-10.83,13.44,16.65,23.79,11.4,3
8.37,18.95,-7.21,8.97,1.79,3
23.63,16.77,-29.75,4.06,3.36,3
27.48,15.83,-26.23,-5.55,14.5,3
24.51,17.47,2.56,2.69,11.66,3
-0.34,1.01,38.9,-5.84,2.51,3
-23.07,-3.91,48.11,4.12,1.9,3
-28.71,-9.35,33.41,4.48,4.33,3
-20.95,-6.5,-6.77,-8.02,0.83,3
-0.06,-6.02,-42.16,3.0,-1.85,3
29.99,-7.77,-41.69,1.86,-3.32,3
60.72,-4.25,-30.9,-1.33,-4.21,3
80.08,-15.25,3.26,0.78,-2.53,3
79.41,-16.61,29.37,0.19,-3.59,3
61.66,-14.05,33.21,1.06,-5.83,3
48.62,-5.81,25.85,0.76,-3.87,3
36.52,-1.89,-9.39,-1.2,1.38,3
33.94,8.93,-15.64,1.01,3.93,3
30.99,19.1,-13.95,1.65,-1.29,3
31.87,7.94,17.46,0.15,-6.63,3
28.99,5.75,68.49,-0.5,-6.61,3
19.56,1.7,76.03,-0.24,-4.87,3
6.58,0.21,70.27,0.41,-4.65,3
-5.21,0.44,33.91,-0.05,-4.47,3
-9.51,1.36,-13.48,0.11,-4.74,3
-10.63,-6.52,-49.78,0.51,-5.16,3
2.16,-7.52,-68.01,-0.08,-5.45,3
13.48,4.72,-43.67,0.71,-5.07,3
22.73,5.05,-9.79,1.02,-4.98,3
21.56,5.24,42.82,1.03,-4.49,3
20.59,-6.2,73.32,1.42,-4.33,3
28.98,-14.94,72.42,0.84,-4.97,3
40.62,-20.19,49.46,0.98,-5.2,3
51.02,-8.73,1.06,1.13,-4.67,3
50.84,11.84,-31.63,0.81,-3.72,3
38.22,23.81,-44.49,1.39,-3.41,3
12.58,31.12,-25.83,1.04,-3.8,3
-7.0,28.22,10.53,1.42,-3.93,3
-11.15,24.26,46.46,1.35,-3.62,3
3.38,24.89,59.66,0.95,0.27,3
16.09,40.04,41.8,0.23,-0.78,3
26.38,59.3,9.57,1.14,2.94,3
24.37,70.26,-39.18,0.67,3.7,3
5.45,70.14,-60.51,2.93,-2.53,3
-16.1,59.53,-47.96,-1.37,-0.58,3
-20.82,42.41,-14.73,3.01,2.72,3
-8.85,30.73,38.1,33.74,4.98,3
0.95,26.15,57.26,17.42,1.66,3
12.78,12.74,45.22,-0.87,-2.53,3
12.17,14.3,5.5,-6.16,-2.51,3
-3.63,5.09,-37.93,1.87,1.23,3
-30.0,-9.81,-59.54,1.38,2.6,3
-41.87,-23.88,-53.57,10.04,-2.04,3
-36.08,-34.96,-16.71,-5.19,-3.71,3
-31.94,-28.6,17.77,-5.01,-1.75,3
-9.98,-13.04,44.69,-7.89,-1.96,3
15.02,20.28,39.16,-16.72,-3.66,3
16.76,26.64,11.59,-17.45,-3.73,3
-0.12,17.14,-19.04,-17.86,-2.74,3
-14.18,-6.64,-49.39,-12.03,-1.58,3
-14.54,-24.13,-54.32,-11.04,-1.26,3
-5.73,-18.04,-47.38,-15.38,-2.1,3
2.14,0.2,-27.14,-17.27,-2.32,3
-3.66,38.27,-7.74,-12.27,-0.22,3
-21.48,60.11,8.12,-10.48,0.05,3
-42.84,61.35,16.42,-12.85,-0.21,3
-40.55,46.53,6.46,-17.0,-0.17,3
-26.92,28.35,1.63,-14.36,19.23,3
-18.7,14.89,-10.32,-11.5,52.67,3
-19.43,9.43,-9.01,-14.23,56.05,3
-33.35,20.89,-2.55,-12.18,6.08,3
-46.75,27.42,-2.09,-14.15,-14.93,3
-43.18,33.21,5.88,-12.88,-1.56,3
-16.15,23.01,0.08,-5.83,-2.51,3
8.78,1.24,-1.18,-3.37,-4.49,3
27.11,-14.32,-2.86,-2.94,-4.81,3
30.97,-35.5,-9.14,-8.92,-3.29,3
18.33,-42.4,-3.67,-7.76,-6.14,3
5.07,-49.78,-8.46,-12.34,-5.57,3
-3.51,-50.86,-3.31,5.05,-5.08,3
2.87,-51.79,0.44,16.7,-7.11,3
13.42,-49.5,4.27,-18.63,-6.8,3
18.95,-33.46,8.73,-20.21,-4.58,3
10.79,-25.83,0.98,-9.56,-6.04,3
-0.33,-13.87,1.61,-13.37,-8.03,3
-11.03,-15.49,-2.46,-11.93,-8.43,3
-11.21,-17.77,-6.26,-14.48,-8.1,3
2.01,-24.35,-2.79,-18.17,-7.37,3
12.96,-29.31,-0.17,-13.23,-7.71,3
6.9,-27.48,6.84,-12.79,-3.82,3
-17.62,-30.97,10.68,-14.61,-7.54,3
-39.7,-25.74,12.76,-16.35,-13.7,3
-54.94,-17.49,11.46,-13.59,-12.08,3
-51.48,-8.81,4.14,-13.82,-9.79,3
-33.77,-7.16,2.23,-18.94,-8.33,3
-6.02,-9.52,-0.42,-17.55,-10.0,3
12.29,-16.96,-1.17,-17.36,-14.17,3
12.94,-28.69,5.62,-16.46,-13.83,3
-2.76,-33.96,6.19,-16.29,-10.87,3
-19.07,-27.99,12.17,-14.48,-11.73,3
-24.59,-21.86,17.21,-6.58,-13.05,3
-17.67,-22.75,19.2,-28.84,-12.58,3
1.6,-23.6,18.03,-3.48,-12.16,3
26.85,-25.87,11.31,-20.77,-13.33,3
42.48,-24.88,8.71,-26.69,-14.57,3
40.17,-23.65,2.87,-11.97,-14.78,3
13.69,-21.04,3.86,-23.64,-13.87,3
-18.07,-22.25,3.09,-20.84,-13.69,3
-40.79,-29.01,-0.41,-12.7,-14.31,3
-41.31,-26.68,-0.51,-27.35,-14.76,3
-24.17,-18.34,-4.57,-3.11,-15.08,3
-1.22,-11.78,2.1,8.82,-15.25,3
8.7,-8.2,10.8,-41.08,-15.65,3
-5.15,-10.85,19.31,-14.91,-15.73,3
-33.97,-22.02,24.3,-9.77,-15.93,3
-56.6,-24.46,19.4,-18.62,-15.08,3
-52.94,-11.59,13.18,-11.45,-15.08,3
-36.45,-1.73,4.63,-21.29,-16.41,3
-11.76,-4.12,1.8,-18.52,-17.16,3
5.7,-11.7,2.7,-11.05,-16.23,3
5.86,-23.17,4.98,-17.46,-14.59,3
-5.43,-27.5,10.8,-18.43,-14.35,3
-18.11,-11.92,7.15,-15.56,-14.94,3
-23.59,7.64,4.39,-6.09,-15.28,3
-21.88,30.83,1.51,-17.43,-15.66,3
-12.54,31.39,-4.84,-41.11,-15.65,3
-1.77,19.42,-6.64,0.05,-14.67,3
5.58,4.76,-3.82,-32.62,-13.81,3
16.99,-10.93,2.27,-18.96,-13.64,3
18.37,-10.74,4.46,-12.58,-14.02,3
-1.88,0.29,1.0,-17.62,-16.14,3
-24.75,19.69,-8.53,6.8,-17.25,3
-39.67,17.21,-16.28,-2.56,-14.58,3
-39.13,16.82,-15.05,-6.92,-12.15,3
-25.41,19.89,-8.73,-9.69,-11.87,3
-7.12,19.51,-6.79,-11.39,-12.18,3
-1.85,15.03,-7.17,-5.96,-12.2,3
-13.58,-5.25,-6.35,-0.51,-12.23,3
-31.56,-23.67,-12.17,0.84,-11.94,3
-40.44,-38.84,-11.78,-0.65,-10.72,3
-32.65,-37.39,-7.64,-12.06,-9.46,3
-19.46,-25.83,-3.73,-16.25,-7.88,3
-7.34,-12.34,-5.59,-20.52,-6.22,3
0.98,0.2,-12.27,-2.19,-6.77,3
-5.32,3.06,-21.05,-14.49,-9.39,3
-14.49,2.22,-35.15,-19.03,-9.75,3
-3.94,-2.54,-37.9,-13.06,-10.73,3
10.9,-0.9,-32.68,-16.91,-11.88,3
18.86,1.59,-20.74,-12.84,-11.88,3
14.51,-5.14,-5.83,-16.86,-11.67,3
3.52,-1.86,5.39,-15.14,-11.52,3
-14.25,16.92,9.62,-17.32,-11.48,3
-27.8,41.6,2.83,-26.94,-11.2,3
-23.23,50.03,-4.73,-15.59,-11.49,3
-10.79,45.75,-15.22,-28.73,-10.99,3
-2.36,39.85,-26.8,-22.42,-10.21,3
10.24,19.85,-26.54,-8.05,-8.67,3
18.8,12.14,-23.33,-19.62,-7.25,3
14.24,13.94,-14.13,-4.32,-6.66,3
5.14,20.74,-3.63,-4.73,-5.06,3
3.69,29.79,-0.44,-10.16,-5.09,3
0.93,31.94,1.01,-11.56,-4.92,3
-4.57,36.92,-9.11,-1.48,-4.66,3
-1.23,26.67,-17.09,-5.82,-4.33,3
15.09,24.54,-24.65,5.94,-4.39,3
32.37,18.26,-27.13,5.14,-4.66,3
53.85,4.39,-19.06,-14.16,-4.02,3
71.52,-8.05,-13.1,-5.99,-3.3,3
65.88,-17.67,-6.53,-13.51,-0.87,3
35.59,-4.41,-5.2,-12.29,1.17,3
-1.23,7.94,4.05,-8.24,3.49,3
-20.87,24.97,17.81,-15.2,4.88,3
-10.94,37.28,30.3,-8.62,8.67,3
20.31,37.51,36.19,-4.94,13.74,3
46.85,27.67,25.27,-10.73,7.76,3
51.65,11.93,11.98,-14.38,-0.5,3
37.17,-0.14,-8.17,-4.44,4.45,3
19.96,-10.74,-22.79,1.88,0.33,3
1.22,-8.63,-20.02,-11.39,23.49,3
-15.39,2.39,-11.85,-9.78,95.28,3
-16.26,8.3,14.19,-0.17,137.45,3
-5.92,2.7,40.34,-4.41,92.79,3
9.45,-10.98,59.68,-2.0,3.02,3
24.94,-21.24,57.46,1.15,-2.83,3
40.03,-26.1,17.69,0.77,13.19,3
48.54,-15.3,-31.45,-2.87,33.09,3
32.47,-4.62,-70.75,-1.7,55.97,3
6.62,-0.18,-57.77,-2.53,87.57,3
-10.12,3.9,-1.59,7.49,50.06,3
-14.56,6.38,59.89,-2.45,1.39,3
-17.1,16.81,93.58,-8.28,5.19,3
-1.27,27.33,67.81,-2.41,10.9,3
11.9,21.35,15.83,-1.96,8.9,3
13.3,3.74,-37.69,4.03,9.93,3
4.08,-16.61,-64.56,-0.08,11.18,3
-2.11,-33.85,-48.82,-0.08,2.92,3
-0.62,-35.86,0.54,11.73,2.05,3
-9.18,-17.95,59.38,14.04,3.44,3
-1.84,16.99,93.56,-5.0,-0.03,3
6.89,43.62,80.51,-8.47,-2.01,3
12.21,47.24,43.9,6.78,1.32,3
12.54,32.35,-11.19,-4.95,0.37,3
21.06,-6.64,-44.15,-9.28,-13.14,3
25.0,-40.17,-44.73,-8.24,-10.63,3
14.67,-47.67,-26.97,-10.58,-1.89,3
-14.06,-39.94,13.58,-3.71,-4.73,3
-34.03,-12.35,39.8,1.2,-1.99,3
-43.02,9.99,38.47,-1.35,-6.11,3
-35.56,20.11,23.01,-0.08,-5.73,3
-9.59,9.18,0.73,2.84,-11.15,3
14.53,-15.94,-12.95,0.85,12.79,3
5.31,-35.75,-10.0,-1.17,77.36,3
-32.16,-62.34,-1.02,0.71,30.37,3
-46.86,-58.33,21.47,1.43,-13.79,3
-44.44,-43.13,23.38,-0.08,-20.27,3
-24.15,-15.88,20.63,-0.53,-0.3,3
5.33,-3.22,27.91,-0.14,-1.6,3
30.95,-18.08,11.31,0.65,-10.86,3
15.82,-31.41,17.18,1.37,-1.47,3
-13.83,-61.83,6.84,0.83,-3.9,3
-29.99,-64.5,-3.46,0.97,-13.27,3
-24.88,-54.72,-8.1,1.07,-6.26,3
-13.66,-37.06,-29.81,0.41,-2.45,3
5.98,-16.34,-15.95,0.27,-7.66,3
16.45,-11.7,2.63,0.69,-7.03,3
8.2,1.99,14.26,1.01,-1.78,3
-7.73,-2.06,22.17,0.55,-2.26,3
-14.15,-2.4,-10.23,-0.1,-13.05,3
-12.12,-6.67,-27.28,1.2,-6.0,3
-8.68,-17.6,-31.8,0.22,1.84,3
6.66,-27.05,-30.48,1.32,-1.21,3
16.69,-35.61,-11.9,0.41,12.51,3
1.98,-19.66,-6.21,0.8,-2.4,3
