AI1-02 [m/s²],AI1-05 [m/s²],AI1-08 [m/s²],AI1-11 [m/s²],AI1-14 [m/s²],label
36.46,-2.99,2.67,0.98,-4.16,2
29.95,2.27,12.42,1.06,25.02,2
18.47,1.75,13.15,2.04,63.66,2
8.97,-4.29,7.84,0.92,68.89,2
-2.89,-5.66,0.64,0.81,56.21,2
-16.93,-6.49,-3.59,1.56,20.69,2
-32.18,-1.66,-1.94,1.7,-9.66,2
-33.1,-1.5,-1.09,0.92,-4.99,2
-32.97,-2.59,-8.28,1.58,-0.55,2
-27.83,-8.94,-15.06,1.98,-0.27,2
-16.33,-15.73,-22.97,1.64,-3.98,2
-12.84,-18.68,-34.38,1.87,-0.99,2
-14.16,-16.63,-9.28,1.54,-2.23,2
-24.27,-4.78,-1.2,2.13,0.32,2
-21.17,4.5,6.01,2.47,-3.24,2
-22.55,12.4,2.25,2.13,-5.71,2
-17.5,16.61,-37.64,1.87,-2.43,2
-9.67,11.8,-28.09,1.81,-3.62,2
-1.09,3.22,-43.57,2.1,-2.41,2
-0.63,-0.4,-34.44,2.16,-2.63,2
-2.13,9.94,-4.25,2.07,-4.9,2
-11.25,18.9,-13.77,2.81,-4.54,2
-21.77,28.62,18.19,1.49,-2.44,2
-25.01,31.29,5.06,1.24,-3.95,2
-27.1,23.22,-10.32,1.7,-4.07,2
-21.58,10.73,-18.15,2.01,-3.32,2
-23.87,-6.16,-41.17,1.87,-3.47,2
-33.62,-24.07,-29.56,1.48,-3.9,2
-41.52,-32.17,-27.74,1.46,-4.52,2
-39.09,-27.53,-8.62,1.56,-3.74,2
-27.38,-16.07,-0.59,1.44,-4.7,2
-11.15,-4.82,-5.16,1.67,-2.71,2
1.35,-1.24,-8.19,1.86,-4.52,2
8.42,-4.47,-28.23,1.86,24.12,2
10.36,-8.48,-39.33,1.18,55.08,2
3.8,-14.46,-54.54,1.51,42.79,2
0.13,-20.69,-37.06,1.66,7.39,2
1.18,-18.55,-26.28,1.21,-6.77,2
3.04,-12.42,-2.37,1.33,-2.7,2
6.85,-2.88,19.43,1.49,2.14,2
18.25,9.48,21.95,1.39,44.54,2
20.72,20.97,32.56,1.11,70.45,2
14.55,33.42,-0.07,1.14,24.55,2
4.83,37.59,-19.38,1.1,-11.44,2
1.83,30.54,-39.57,1.17,-4.52,2
5.55,22.37,-39.11,-2.44,-0.08,2
4.08,23.32,-11.69,9.89,-4.21,2
3.99,27.85,-3.94,0.8,-3.94,2
-2.23,29.61,33.18,-4.16,-0.73,2
-16.2,31.53,29.94,5.09,-3.74,2
-20.25,27.57,28.97,-0.78,-4.12,2
-4.35,28.12,19.67,3.41,1.02,2
20.63,26.15,-16.22,1.98,-0.02,2
43.43,14.27,-6.39,-1.22,-3.4,2
58.15,4.9,-20.27,2.81,-0.76,2
58.59,-1.1,-7.95,2.53,32.54,2
53.27,3.85,15.27,0.44,52.86,2
49.82,12.74,15.66,13.44,17.28,2
52.46,24.52,39.79,20.39,-9.61,2
56.96,36.53,42.22,2.58,-6.69,2
62.26,38.82,35.1,-3.99,-0.57,2
58.64,36.14,15.34,5.1,-2.43,2
50.01,31.42,-2.4,1.63,-1.15,2
39.86,28.0,-7.5,2.82,-3.04,2
30.99,30.8,6.05,2.6,-7.7,2
23.73,37.52,22.9,5.36,-3.32,2
19.21,43.57,45.76,10.94,-2.54,2
18.31,39.87,58.92,3.75,-10.14,2
18.2,33.43,34.38,-2.26,-10.23,2
9.69,27.8,25.39,2.54,-5.51,2
-2.56,21.57,7.05,2.52,-6.45,2
-5.21,24.13,-1.81,1.83,-9.46,2
1.89,23.78,18.13,-0.07,-8.79,2
17.75,25.33,19.43,2.74,-7.86,2
34.33,21.24,39.9,14.38,-9.03,2
54.18,11.66,29.47,5.21,-8.52,2
59.42,-1.23,32.23,-1.86,-9.53,2
49.55,-15.65,27.95,0.5,-11.32,2
35.47,-17.04,4.64,12.9,-12.07,2
27.43,-14.72,22.64,11.39,-20.75,2
26.36,-1.95,1.67,-2.38,-27.01,2
31.82,3.3,10.43,-1.61,-16.99,2
35.69,-0.81,24.89,3.66,-8.44,2
38.89,-8.89,14.46,6.53,-10.91,2
29.75,-21.29,17.6,7.83,-12.08,2
12.29,-19.24,-15.62,0.35,-10.84,2
-1.63,-5.68,-3.52,0.94,-10.37,2
-11.42,10.41,-6.51,5.07,-12.58,2
-14.7,20.99,-9.66,1.33,-8.39,2
-20.08,24.31,24.26,2.44,-20.26,2
-26.89,9.09,16.92,2.48,-24.11,2
-30.55,-7.53,17.62,7.74,-9.36,2
-37.33,-22.63,7.4,10.52,-9.84,2
-40.86,-28.94,-6.83,5.19,-13.15,2
-43.65,-23.71,-7.73,4.56,-12.52,2
-42.07,-15.91,-13.2,4.52,-11.58,2
-41.73,-8.89,-1.43,1.22,-13.39,2
-31.67,-13.92,4.9,6.87,-11.61,2
-25.51,-16.32,1.94,3.66,-11.37,2
-28.4,-23.37,-1.5,0.54,-13.57,2
-33.86,-27.38,-13.97,-0.19,-12.45,2
-43.16,-33.28,-16.22,0.66,-11.57,2
-42.69,-33.92,-26.7,2.81,-11.63,2
-32.2,-30.0,-25.18,1.61,-14.86,2
-11.01,-32.01,-10.1,7.11,-17.58,2
-1.71,-29.6,4.34,4.15,-12.59,2
-3.63,-35.19,-0.95,0.85,-14.84,2
-20.59,-41.87,-8.06,2.61,-15.45,2
-42.99,-50.05,-13.39,3.42,-11.87,2
-56.59,-45.86,-33.0,2.5,-10.77,2
-53.72,-37.6,-29.07,0.26,-12.32,2
-36.84,-30.61,-28.67,-4.48,-12.43,2
-23.27,-24.69,-18.35,-1.88,-11.2,2
-13.8,-24.96,-5.11,0.36,-12.48,2
-15.75,-25.48,-7.06,1.95,-12.18,2
-27.36,-30.08,1.01,-1.26,-10.85,2
-40.98,-19.44,-12.86,-3.34,-11.88,2
-52.41,-10.58,-18.63,-4.71,-12.23,2
-54.24,-6.44,-20.11,1.67,-11.34,2
-48.09,-5.7,-19.93,2.21,-11.07,2
-33.36,-8.09,-10.5,1.03,-11.14,2
-17.43,-9.67,-11.08,3.6,-11.07,2
-12.25,-12.03,-9.92,5.83,-10.81,2
-9.84,-6.41,-16.27,0.69,-10.93,2
-15.67,-0.48,-26.15,0.57,-10.79,2
-22.3,5.9,-25.78,2.9,-11.0,2
-30.23,12.77,-19.44,-2.29,-11.01,2
-28.75,18.59,0.51,-4.82,-11.11,2
-24.9,21.51,14.9,0.59,-9.15,2
-23.97,18.5,9.41,-1.08,-17.52,2
-19.79,12.71,-1.85,-0.66,-28.39,2
-9.43,6.35,-15.65,-0.12,-12.42,2
-0.87,1.84,-15.36,4.9,-6.58,2
6.86,6.2,-20.82,-1.52,-11.58,2
11.75,15.06,-19.4,4.37,-10.75,2
9.68,17.94,-9.6,0.02,-9.33,2
3.37,18.31,0.96,-9.22,-10.72,2
2.58,14.88,11.9,-1.7,-9.61,2
12.78,10.58,1.15,-4.21,-7.24,2
27.14,11.75,3.99,-7.49,-10.38,2
38.79,17.66,0.35,0.15,-9.79,2
42.23,22.63,-11.54,1.07,-7.19,2
32.53,25.17,5.48,-3.6,-8.22,2
15.35,23.03,0.05,4.8,-9.12,2
3.5,20.3,11.56,2.38,-8.14,2
-1.29,18.16,29.47,3.71,-7.38,2
-0.82,15.73,13.23,4.54,-7.73,2
-1.1,20.88,20.92,5.72,-7.67,2
5.7,32.18,4.31,-9.67,-7.92,2
14.86,38.83,2.88,-24.03,-7.74,2
17.88,43.72,26.85,-10.88,-6.96,2
16.22,44.63,18.65,-6.96,-7.24,2
15.3,42.18,40.22,-7.59,-6.09,2
15.29,40.74,23.87,-8.4,-5.74,2
15.19,42.13,22.67,-2.02,-5.51,2
21.85,44.56,16.55,-1.87,-6.63,2
32.41,46.28,-0.81,-1.49,-8.01,2
34.89,48.33,17.6,-10.18,-11.1,2
30.86,44.03,11.08,-9.99,-11.95,2
29.14,33.39,36.91,-7.37,-5.05,2
24.42,18.09,30.99,-15.2,-8.16,2
19.85,5.06,13.06,-7.5,-7.6,2
19.28,-1.04,26.57,-3.8,-8.93,2
17.83,-3.68,7.62,-2.89,-5.57,2
6.71,-9.64,20.12,-8.01,-7.91,2
0.65,-9.24,11.62,-16.28,20.24,2
6.63,-10.19,17.11,-20.85,49.16,2
20.99,-15.75,21.6,-26.21,40.8,2
29.85,-17.38,13.83,-11.63,11.26,2
34.74,-30.4,39.18,-7.19,-9.92,2
21.97,-44.28,7.71,-0.15,-6.4,2
-6.78,-58.25,22.46,-0.1,-3.7,2
-26.83,-60.37,12.13,-3.73,-3.96,2
-27.43,-48.31,-9.3,1.01,-4.4,2
-12.56,-28.03,7.88,-2.75,-4.31,2
-4.83,-11.26,-15.27,0.08,-7.35,2
6.69,-5.91,-5.12,-3.83,-2.96,2
4.11,-8.94,-1.69,-4.53,0.16,2
-9.75,-24.48,-9.18,4.1,-4.53,2
-17.88,-28.36,-6.5,-5.82,-5.92,2
-16.74,-26.31,-17.79,1.08,-1.37,2
-13.26,-14.36,-11.42,-0.2,-0.51,2
-16.64,-2.6,4.58,-4.4,-2.01,2
-17.56,5.47,-9.68,-4.5,-3.16,2
-19.05,5.07,-10.22,2.54,-4.58,2
-18.49,-12.2,-7.58,-4.09,-2.76,2
-19.92,-33.57,-21.51,0.6,-0.02,2
-13.8,-55.92,-15.74,-11.16,34.94,2
-16.06,-57.6,-12.14,-13.24,60.88,2
-24.2,-54.12,-8.52,-12.14,18.55,2
-28.28,-39.21,-5.86,-14.46,-12.03,2
-26.1,-17.78,-12.61,-10.03,-9.1,2
-27.26,-12.09,-10.08,-11.75,-3.54,2
-29.09,-14.74,-33.32,-7.39,-2.85,2
-22.26,-35.22,-24.51,-9.8,-1.47,2
-19.45,-56.38,-20.72,-3.7,-0.25,2
-20.58,-71.65,-22.96,0.98,-7.36,2
-21.7,-70.29,-6.92,-4.58,-4.91,2
-19.28,-54.63,-6.39,1.09,-1.56,2
-24.17,-41.23,2.09,2.78,-4.87,2
-29.8,-29.39,-13.37,2.04,9.71,2
-33.03,-27.92,-17.09,3.27,8.26,2
-31.77,-29.72,-31.95,-1.39,-7.43,2
-28.24,-32.71,-42.07,-1.98,-10.75,2
-18.27,-27.72,-22.74,-2.67,-7.15,2
-1.32,-17.08,-22.14,-11.85,-5.62,2
8.04,-9.97,7.2,-7.88,-7.1,2
3.7,-3.77,1.74,4.2,-5.99,2
-6.31,6.21,3.35,2.78,-9.05,2
-11.37,20.53,5.35,3.61,-7.17,2
-14.57,29.13,-26.64,1.68,-4.59,2
-3.69,35.14,-7.6,1.64,-4.49,2
4.71,38.54,-21.74,1.52,-8.54,2
13.51,35.3,-15.17,5.17,-5.75,2
17.42,24.35,-6.85,2.62,-8.36,2
20.97,12.41,-14.07,1.44,27.13,2
22.84,11.94,1.58,5.65,54.47,2
17.65,24.1,-17.88,3.4,3.22,2
12.8,43.6,-2.16,4.26,-12.88,2
4.56,54.14,-9.6,4.28,-6.14,2
5.87,52.89,-6.72,1.82,-3.0,2
5.84,43.65,11.13,5.48,-4.27,2
13.09,34.07,-2.61,3.1,-1.11,2
19.56,28.49,20.25,4.19,-2.55,2
21.78,28.35,11.04,-17.74,-5.77,2
18.76,32.75,11.62,-4.78,-3.58,2
15.39,36.74,8.76,7.08,-4.5,2
6.9,35.99,-3.09,-4.55,-5.66,2
-4.0,31.48,12.26,7.55,-3.03,2
-0.7,31.14,-0.34,1.34,0.29,2
9.79,39.6,5.82,3.68,-1.46,2
25.74,49.68,9.3,4.33,-5.61,2
36.37,53.82,5.96,0.24,-6.96,2
43.11,54.26,12.54,5.47,-2.54,2
42.06,38.61,12.48,2.21,-1.94,2
29.16,29.12,25.86,4.12,9.95,2
16.98,28.4,14.97,-9.4,19.08,2
7.34,31.82,8.68,-10.17,6.15,2
2.49,40.17,2.24,8.35,-4.64,2
8.99,44.63,-3.7,-6.07,4.34,2
25.52,48.04,12.65,4.53,15.44,2
43.54,37.58,15.0,2.04,7.87,2
45.07,25.12,33.64,1.74,9.21,2
34.1,17.59,27.95,3.58,20.9,2
22.0,12.77,10.29,-0.05,7.88,2
5.76,14.23,17.26,1.36,-2.22,2
-7.46,14.71,-5.12,2.88,3.15,2
-10.32,18.6,7.62,0.89,10.7,2
1.44,22.92,20.16,0.58,10.8,2
17.35,20.32,23.31,2.37,8.0,2
29.21,14.09,42.01,2.9,16.94,2
32.27,7.09,29.92,0.87,48.69,2
11.63,-2.3,25.63,2.08,73.29,2
-13.01,-8.53,4.87,2.69,78.28,2
-28.05,-9.67,-26.35,1.23,43.73,2
-25.22,-13.18,-13.86,1.77,-0.34,2
-17.96,-11.32,1.03,1.49,-1.43,2
-9.35,-13.63,24.5,1.66,7.65,2
-2.41,-12.85,45.53,2.14,12.88,2
-10.37,-15.6,20.46,1.61,3.39,2
-17.73,-22.11,6.32,1.84,0.44,2
-19.68,-28.99,-17.32,2.63,2.48,2
-14.35,-41.59,-28.2,1.7,4.92,2
-16.51,-48.17,-1.68,1.21,4.33,2
-15.75,-59.12,-1.56,1.73,-6.19,2
-9.9,-57.79,33.5,2.3,-11.54,2
-6.0,-49.95,34.73,1.7,-17.81,2
-3.29,-44.43,-9.73,1.88,-7.8,2
-5.86,-38.22,-12.93,2.06,-4.56,2
-9.24,-45.02,-47.31,2.18,-7.95,2
-26.56,-55.79,-24.79,2.89,23.47,2
-40.99,-65.4,8.11,1.98,158.44,2
-40.92,-65.88,22.9,1.11,127.54,2
-30.2,-60.33,36.68,2.2,-12.54,2
-20.88,-51.53,3.69,1.83,-42.19,2
-13.25,-42.26,-7.49,1.51,6.24,2
-11.47,-42.71,-35.32,1.75,3.12,2
-16.45,-44.42,-46.35,1.25,-2.99,2
-25.12,-44.69,-16.15,1.03,11.45,2
-29.03,-42.04,-10.2,1.73,-14.46,2
-26.35,-41.44,20.89,1.27,-19.4,2
-26.41,-46.09,7.66,1.11,5.24,2
-25.89,-56.25,-14.23,1.83,7.67,2
-19.47,-65.72,-46.64,1.83,-11.4,2
-17.39,-63.92,-76.62,1.55,-13.72,2
-19.7,-53.49,-48.5,1.34,-4.71,2
-24.05,-40.32,-19.34,1.44,-0.36,2
-29.42,-31.29,37.02,1.8,-4.45,2
-28.32,-28.37,57.59,1.71,-10.23,2
-24.58,-26.95,30.07,1.79,-9.93,2
-12.67,-33.46,-4.99,1.53,-5.35,2
-1.64,-37.72,-65.49,1.68,-7.26,2
-3.34,-37.73,-76.23,1.86,-12.61,2
-11.44,-32.54,-66.14,1.61,-14.11,2
-21.11,-16.55,-19.67,1.2,-7.47,2
-29.01,-7.2,35.17,1.72,-5.98,2
-26.79,-2.68,39.79,1.08,-12.3,2
-8.66,-4.29,47.96,0.94,-13.64,2
14.67,-6.7,18.75,1.14,-11.15,2
30.17,-9.13,-11.0,1.28,-6.5,2
40.08,-14.81,-35.35,0.87,-5.11,2
38.06,-14.02,-56.92,1.46,-7.15,2
22.42,-11.06,-51.91,0.93,-12.0,2
8.49,2.76,-40.01,1.49,-8.42,2
6.73,17.71,2.25,0.65,-8.28,2
13.68,31.51,28.71,0.94,-3.32,2
27.66,41.39,46.51,-1.3,1.85,2
42.46,43.22,52.33,-6.53,-8.69,2
49.86,44.47,16.75,-1.6,-10.63,2
45.18,42.02,-11.27,-3.9,-8.1,2
30.54,46.28,-41.68,-3.36,-8.62,2
13.53,52.9,-45.48,0.18,-4.5,2
-0.84,63.22,-27.02,0.18,-2.09,2
-4.53,76.29,9.34,1.1,-6.21,2
2.05,80.44,56.91,1.43,-5.11,2
13.33,76.81,69.56,-0.78,-4.02,2
26.62,66.43,67.11,2.67,-2.78,2
38.75,58.1,33.67,-19.56,0.19,2
40.08,48.71,-14.97,1.65,0.65,2
33.26,49.37,-43.31,2.52,-2.4,2
24.97,51.96,-63.3,-6.44,-4.07,2
23.47,46.29,-33.68,6.64,-5.84,2
23.08,37.99,13.8,-2.66,-3.6,2
20.84,26.38,55.71,3.46,-0.03,2
29.37,27.91,81.54,1.97,-0.71,2
40.91,28.9,58.1,-1.83,-0.64,2
43.13,31.17,16.35,2.7,-2.56,2
42.61,34.17,-29.68,2.31,-4.28,2
33.61,28.91,-66.19,-0.12,-0.14,2
22.35,24.02,-50.66,0.43,5.02,2
14.24,25.68,-17.65,2.37,17.38,2
3.05,22.71,46.35,2.02,18.29,2
-2.21,24.84,84.95,0.03,31.65,2
-10.27,26.93,65.51,1.48,77.02,2
-11.06,20.81,28.59,1.76,10.86,2
-6.35,12.92,-21.67,1.38,-7.38,2
-6.66,-6.57,-49.28,1.42,0.63,2
-9.51,-13.68,-69.49,0.83,0.34,2
-11.75,-12.34,-33.96,1.66,-5.89,2
-8.69,-2.33,-0.99,1.64,1.57,2
-15.23,8.47,34.74,1.04,4.07,2
-19.4,16.43,68.99,1.44,-13.69,2
-28.45,27.23,53.46,2.0,5.65,2
-26.9,22.94,34.4,1.51,5.35,2
-29.03,27.08,-16.82,1.24,-7.93,2
-24.16,23.35,-53.24,1.46,-1.5,2
-16.06,16.38,-40.28,1.51,0.47,2
-18.28,14.81,-24.3,1.69,-2.6,2
-15.84,9.03,19.51,1.32,-0.21,2
-26.75,4.24,27.31,1.96,0.97,2
-35.25,-12.13,27.32,0.91,-2.13,2
-39.16,-19.66,16.12,2.73,-0.22,2
-38.79,-29.84,-20.47,0.19,1.96,2
-35.18,-39.03,-8.81,3.43,0.1,2
-28.39,-48.73,-12.7,-1.18,0.23,2
-15.33,-62.11,-6.65,6.63,0.98,2
-7.82,-66.82,13.14,-22.96,-0.98,2
-4.72,-73.96,7.59,-11.49,-2.12,2
-3.66,-61.35,1.28,10.39,-0.83,2
-4.87,-55.86,-9.43,-11.33,0.48,2
-9.89,-50.01,-26.75,8.23,-0.61,2
-18.32,-52.76,-33.06,-1.02,-0.55,2
-24.96,-58.39,-23.09,1.84,5.51,2
-33.71,-65.2,-4.46,4.65,5.84,2
-26.39,-81.09,21.45,-3.02,4.06,2
-9.63,-73.14,19.87,2.58,0.02,2
4.05,-67.31,13.35,4.61,-4.21,2
5.91,-46.11,-7.4,-0.04,-1.3,2
-4.12,-32.4,-47.31,-0.31,5.06,2
-14.27,-35.03,-41.06,2.7,7.9,2
-25.27,-39.46,-34.13,2.72,5.63,2
-26.59,-44.34,5.55,0.36,1.65,2
-15.88,-32.21,35.11,0.98,1.96,2
-0.08,-22.86,32.81,2.31,7.87,2
4.47,-7.25,24.73,1.37,15.61,2
0.98,-6.88,-27.93,1.19,17.23,2
-5.57,-13.97,-51.12,0.58,13.96,2
-19.7,-21.83,-59.92,5.69,17.74,2
-23.24,-29.37,-41.28,13.38,29.44,2
-4.08,-15.08,3.12,0.7,33.92,2
16.08,-8.03,24.99,-1.9,33.31,2
27.8,5.09,43.65,6.14,29.62,2
27.44,5.24,17.2,-1.52,15.8,2
23.28,0.65,-13.97,1.89,4.54,2
9.63,-9.48,-39.95,4.65,7.89,2
7.44,-18.5,-58.85,-0.43,16.28,2
17.7,-13.49,-34.01,2.02,19.08,2
30.84,-7.16,-13.68,2.06,23.23,2
35.62,13.34,28.84,0.13,25.4,2
29.42,16.78,48.72,1.9,11.78,2
21.21,11.62,36.61,17.29,0.08,2
13.5,3.67,16.08,16.25,4.16,2
9.4,-4.95,-29.21,3.26,3.22,2
9.2,-4.64,-34.52,10.81,-1.24,2
20.05,0.57,-23.21,16.67,-1.54,2
24.04,14.02,4.37,-2.07,-1.05,2
33.27,24.75,31.29,1.27,-4.26,2
38.03,42.93,26.82,4.27,-4.9,2
41.34,54.75,20.94,-1.18,-4.03,2
33.93,61.18,-15.8,4.5,-4.95,2
28.54,62.77,-35.62,1.54,-6.1,2
23.83,57.8,-27.01,-0.87,-7.12,2
26.14,57.81,-0.58,2.47,-7.16,2
38.7,55.76,40.07,3.69,-6.61,2
52.33,60.02,51.32,-0.34,-5.76,2
51.17,61.79,47.13,-2.16,-6.4,2
41.25,63.61,17.52,3.22,-6.57,2
26.65,66.76,-12.67,-2.28,-6.59,2
16.75,74.63,-12.92,-0.23,-6.28,2
12.66,76.53,-9.87,4.65,-6.43,2
19.57,67.18,4.38,0.32,-6.22,2
29.03,60.95,12.69,4.55,-5.93,2
32.57,49.89,7.59,2.06,-6.25,2
31.86,40.84,-2.44,0.01,-6.73,2
28.21,33.85,-11.66,4.35,-6.27,2
25.78,29.2,-12.0,2.96,-4.85,2
24.31,19.06,-2.53,-0.03,-4.71,2
28.63,9.42,13.74,1.12,-4.69,2
28.18,5.98,19.87,3.96,-5.69,2
18.51,4.62,18.07,2.12,-3.36,2
4.84,8.34,10.06,0.53,-0.87,2
-4.56,11.56,-7.97,3.13,-2.63,2
-10.82,17.63,-25.69,3.24,-3.88,2
-15.03,25.94,-24.73,0.42,-4.02,2
-20.41,30.23,-13.4,2.17,-3.23,2
-24.57,34.88,7.2,-0.9,-3.11,2
-32.17,35.07,27.78,18.05,-4.56,2
-46.8,29.43,24.34,12.18,-3.65,2
-55.42,27.63,13.59,-5.97,-0.8,2
-61.07,21.2,-14.01,-4.16,0.38,2
-59.25,16.89,-30.5,25.54,-2.8,2
-45.24,14.42,-31.35,23.29,-7.05,2
-23.77,16.06,-19.96,6.05,-5.85,2
-4.86,13.06,0.19,-11.3,-3.39,2
10.82,8.09,8.67,0.21,-4.19,2
16.14,7.9,17.64,4.23,-5.08,2
12.2,5.88,-1.18,-4.37,-4.75,2
0.51,11.19,-12.25,5.95,-5.38,2
-6.52,17.56,-11.39,-4.61,-6.32,2
-9.24,25.48,-15.99,4.15,-6.51,2
-4.66,21.53,-5.23,4.03,-6.26,2
-0.2,3.48,-10.74,-1.5,-5.35,2
-5.12,-18.79,-9.72,1.71,-4.46,2
-15.67,-34.13,-5.71,3.07,-5.65,2
-28.15,-33.35,0.03,7.61,-6.77,2
-45.26,-26.36,14.59,17.39,-7.22,2
-61.36,-11.69,11.86,1.37,-6.45,2
-65.07,-9.98,9.79,-3.26,-5.76,2
-55.77,-15.13,-7.86,11.22,-6.06,2
-39.32,-28.45,-20.97,-4.04,-6.36,2
-23.89,-45.92,-20.05,-5.17,-6.79,2
-11.2,-56.89,-16.6,3.99,-6.88,2
-7.74,-62.49,3.59,-0.91,-6.63,2
-13.77,-52.29,12.79,1.38,-6.91,2
-19.68,-44.88,17.68,0.69,-6.34,2
-12.2,-38.54,18.53,-5.07,-6.26,2
1.27,-42.11,14.78,-7.56,-6.57,2
10.96,-50.78,10.01,0.12,-6.6,2
12.51,-59.43,-3.1,8.58,-6.49,2
4.66,-65.27,-15.02,2.25,-6.6,2
0.98,-55.58,-24.44,0.73,-7.27,2
11.4,-39.69,-24.0,2.31,-7.59,2
24.36,-15.14,-18.93,1.41,-7.03,2
28.49,6.45,-4.55,4.04,-6.66,2
19.96,18.51,7.83,-1.94,-6.59,2
3.03,11.2,6.98,0.7,-6.9,2
-18.97,-4.91,9.11,6.85,-8.51,2
-35.32,-17.58,1.77,10.43,-8.1,2
-32.17,-23.71,-0.97,1.89,-8.85,2
-21.43,-14.49,4.53,4.73,-6.67,2
-9.51,4.49,14.1,8.08,-8.94,2
3.94,18.75,20.95,2.78,-5.69,2
13.82,20.39,19.09,7.36,-12.04,2
11.16,16.52,21.22,5.04,-3.63,2
4.7,5.64,7.59,5.57,-18.3,2
6.11,-5.97,-0.53,7.15,23.45,2
10.55,-8.21,-1.91,7.55,10.36,2
15.42,2.0,-8.02,13.76,-41.57,2
24.07,17.67,4.46,2.79,17.85,2
30.16,29.99,11.66,7.18,-9.31,2
32.21,32.74,25.02,5.92,-20.55,2
30.88,28.87,25.16,7.78,-9.08,2
33.16,14.07,12.88,8.69,-12.43,2
31.44,2.22,1.1,2.82,-16.58,2
23.18,-2.49,-8.33,6.32,-1.56,2
13.82,4.45,-0.51,6.95,-1.06,2
17.73,15.31,6.35,5.76,-10.59,2
31.67,23.13,18.4,7.47,-10.94,2
43.1,29.27,22.56,-6.78,-7.07,2
49.35,23.8,22.2,3.56,-12.32,2
41.38,14.04,23.17,7.88,-13.77,2
21.41,5.54,13.98,-1.15,-8.53,2
4.72,3.52,18.62,8.16,-5.53,2
5.93,13.37,15.89,2.46,-7.28,2
21.63,30.02,16.86,5.01,-10.34,2
37.75,37.1,18.57,3.5,-12.01,2
39.91,24.66,5.06,1.8,-19.28,2
25.75,8.73,0.09,4.87,-7.04,2
2.51,-10.87,-11.54,4.25,-23.71,2
-13.86,-19.58,-4.27,2.72,-21.62,2
-9.17,-14.63,4.87,2.96,5.22,2
8.88,3.77,8.81,4.12,-9.44,2
24.63,25.17,21.55,2.66,-12.95,2
19.73,38.41,11.47,1.22,-6.12,2
1.78,37.28,2.9,2.42,-7.24,2
-15.04,22.95,-8.35,-1.53,-7.61,2
-27.7,13.65,-17.73,0.34,-0.69,2
-29.72,-2.38,-5.55,2.89,-1.44,2
-23.04,1.7,-6.41,-5.32,3.83,2
-24.94,10.32,5.37,-1.7,-0.12,2
-31.03,18.89,5.7,6.52,-2.44,2
-39.54,24.96,0.37,-2.6,-2.97,2
-50.6,16.02,0.74,3.96,-12.88,2
-56.98,6.35,-17.94,-2.18,-8.17,2
-52.71,-5.52,-18.2,-1.2,-7.73,2
-38.05,-5.54,-20.37,-11.19,-9.72,2
-25.98,-6.1,-22.43,-16.72,-8.74,2
-20.63,4.24,-4.78,4.53,-9.57,2
-11.33,7.56,-16.59,-3.47,-9.54,2
-5.39,2.19,-17.53,3.78,-6.81,2
-3.88,-8.59,-29.49,1.33,-7.11,2
-0.59,-26.19,-29.88,1.61,-8.57,2
1.29,-33.74,-7.56,4.4,-7.1,2
-12.24,-43.02,0.01,-1.38,-5.69,2
-30.38,-42.49,14.52,1.61,-3.77,2
-35.79,-41.3,10.77,3.62,-1.1,2
-33.32,-35.07,-9.94,0.6,3.73,2
-29.31,-28.49,-20.97,0.17,13.35,2
-24.31,-26.68,-39.4,1.37,37.98,2
-23.7,-27.15,-31.77,2.43,50.85,2
-36.22,-37.75,-7.21,0.93,23.06,2
-43.44,-37.41,5.88,0.76,0.34,2
-36.13,-35.0,7.73,1.93,-2.01,2
-25.45,-31.53,8.0,1.13,-3.26,2
-21.02,-18.67,-29.32,2.04,-4.36,2
-19.25,-16.8,-27.33,-0.26,-0.9,2
-23.42,-22.31,-29.82,2.55,3.05,2
-34.08,-28.82,-19.57,-17.87,4.77,2
-41.24,-33.11,16.12,2.21,7.83,2
-30.72,-35.94,29.14,0.46,7.25,2
-5.24,-33.26,43.64,-3.79,3.42,2
12.28,-23.24,29.7,6.56,3.13,2
17.62,-16.0,-4.47,-2.9,5.12,2
15.3,-11.4,-18.24,2.71,7.61,2
1.13,-9.34,-46.09,-2.8,4.85,2
-14.25,-14.26,-16.21,-10.4,-0.61,2
-15.99,-23.75,3.07,-16.31,-3.16,2
-11.68,-31.9,30.93,-17.16,4.05,2
-14.09,-33.19,50.75,-4.51,16.23,2
-15.68,-29.06,22.15,-0.22,8.39,2
-11.31,-21.14,5.0,2.21,-5.76,2
-4.72,-12.34,-29.34,1.97,-7.47,2
5.41,-13.59,-38.47,0.12,-4.26,2
16.66,-21.1,-11.81,1.83,-4.91,2
18.19,-25.42,1.78,1.29,-9.26,2
8.41,-19.69,49.24,1.64,-12.29,2
-0.15,-6.89,40.92,1.44,-18.51,2
1.43,3.44,33.56,0.98,-16.11,2
9.46,9.29,17.49,1.78,-3.75,2
19.12,3.93,-20.49,1.99,-6.6,2
26.81,-6.84,-14.21,1.52,-5.92,2
23.12,-13.53,-21.96,1.24,-1.15,2
14.42,-5.49,7.19,1.56,4.37,2
14.68,12.29,25.88,1.75,12.21,2
23.05,30.97,22.61,1.0,12.69,2
32.06,46.07,40.96,1.29,0.15,2
32.74,46.16,4.81,1.78,-8.32,2
28.78,38.16,-0.41,1.21,-5.28,2
