AI1-02 [m/s²],AI1-05 [m/s²],AI1-08 [m/s²],AI1-11 [m/s²],AI1-14 [m/s²],label
65.83,-50.62,7.14,-2.7,0.81,4
38.26,-78.92,33.4,9.37,-0.3,4
-3.86,-73.64,42.51,-0.14,-5.42,4
-39.41,-60.33,16.83,0.28,-8.51,4
-51.28,-48.51,2.28,-3.44,-7.7,4
-39.93,-32.36,-20.84,10.98,-3.99,4
-26.86,-30.68,-23.34,-7.14,-0.43,4
-13.72,-29.84,7.52,21.49,-2.06,4
-4.58,-35.85,53.19,65.43,-6.67,4
-2.73,-25.49,83.98,22.5,-9.07,4
-13.89,-11.07,86.01,-16.33,-4.86,4
-36.38,-17.41,42.65,-6.65,0.06,4
-40.32,-20.27,-29.33,14.57,2.07,4
-46.81,-27.47,-73.63,-11.78,1.5,4
-39.76,-34.25,-76.35,14.6,-1.61,4
-27.42,-20.9,-10.05,-5.76,-3.6,4
-12.42,1.79,68.97,-8.27,-0.37,4
4.07,25.49,137.16,10.57,2.8,4
20.47,33.27,131.79,-0.07,3.09,4
35.54,34.6,45.5,-5.75,2.0,4
34.69,28.39,-29.53,2.04,-0.69,4
47.53,29.73,-101.05,5.53,-1.97,4
55.08,28.19,-83.1,0.76,-0.25,4
47.48,31.5,-26.0,-0.82,1.7,4
25.28,36.45,31.61,2.1,0.52,4
18.71,26.19,85.95,3.27,-1.2,4
21.86,23.28,46.36,3.1,-1.85,4
37.79,16.93,16.36,1.7,-1.53,4
59.93,6.51,-50.67,0.87,-0.62,4
78.49,-4.2,-95.31,3.82,2.09,4
61.28,8.02,-66.5,2.8,3.21,4
13.99,21.69,-37.2,1.25,2.44,4
-19.66,32.44,55.41,2.77,-1.14,4
-17.59,50.98,75.59,3.02,-0.99,4
14.95,50.53,81.26,2.6,1.0,4
50.17,53.59,48.33,1.95,1.57,4
85.64,53.78,-28.68,2.6,2.34,4
89.27,40.6,-28.58,2.64,1.4,4
69.69,31.67,-47.78,2.88,1.15,4
45.52,33.34,-1.15,27.26,0.28,4
33.61,34.39,23.8,23.25,-0.37,4
36.17,36.36,26.18,0.45,2.81,4
47.94,37.96,19.33,-6.73,5.83,4
55.72,33.22,-52.59,15.26,1.97,4
62.64,26.48,-59.68,0.24,-0.97,4
68.26,36.71,-84.84,0.56,-0.2,4
77.89,61.61,-58.65,8.42,2.89,4
83.36,75.54,-10.14,-1.93,5.06,4
77.17,98.36,21.88,12.74,4.83,4
56.44,82.38,63.45,8.23,4.08,4
41.16,66.88,47.44,12.66,0.63,4
26.49,70.73,46.97,40.72,-0.19,4
15.85,58.01,12.3,5.67,0.31,4
6.99,64.77,-56.96,-5.65,-5.75,4
0.84,53.45,-79.87,8.84,-0.83,4
-10.21,31.81,-93.51,-1.25,15.72,4
-34.11,5.39,-69.47,7.15,7.81,4
-46.85,-25.46,-16.53,8.89,-16.14,4
-37.67,-30.76,19.13,-0.34,-12.41,4
-21.11,-24.32,63.1,8.41,-10.92,4
-9.25,-18.27,53.54,26.75,6.77,4
4.63,-20.0,-1.03,19.03,5.01,4
10.86,-38.6,-25.46,1.41,-10.08,4
13.38,-74.47,-37.73,-0.1,-15.42,4
12.14,-104.69,-33.36,15.75,-20.42,4
17.88,-101.99,-34.39,-0.18,-28.21,4
9.1,-82.45,-47.28,4.98,-25.05,4
-0.05,-40.75,-51.85,11.0,-6.71,4
-25.77,-1.98,-45.33,17.28,-8.1,4
-72.04,16.38,9.04,16.84,-8.97,4
-94.39,7.05,48.11,-7.63,-7.68,4
-95.49,3.03,72.9,7.84,-8.08,4
-86.88,-4.47,81.45,8.52,-10.37,4
-93.05,-9.01,22.93,4.13,-11.32,4
-103.78,15.13,-7.46,5.59,-12.41,4
-122.0,28.02,-74.41,-5.99,-17.49,4
-144.02,26.97,-87.96,0.91,-20.52,4
-155.59,9.3,-41.65,4.5,-24.17,4
-136.13,-14.5,-10.47,0.21,-28.27,4
-106.58,-40.95,67.9,-0.87,-32.94,4
-86.11,-53.17,52.98,2.57,-35.03,4
-65.84,-57.0,37.84,3.96,-34.76,4
-27.29,-54.25,12.1,2.86,-39.24,4
-3.16,-56.55,-51.02,-0.89,-42.91,4
7.62,-59.44,-14.43,0.13,-42.54,4
13.57,-55.05,-23.53,0.64,-33.31,4
25.12,-52.7,23.61,0.07,-21.43,4
24.81,-42.45,73.53,-7.05,-15.37,4
20.5,-27.85,66.01,4.6,-18.13,4
2.34,-22.44,82.52,-20.48,-24.35,4
-28.56,-46.79,40.7,-37.66,-25.35,4
-58.03,-68.62,15.84,-1.09,-21.44,4
-79.69,-82.29,6.74,-12.95,-12.63,4
-74.22,-92.78,-13.14,-0.13,-10.61,4
-62.66,-80.62,8.15,-0.91,-13.19,4
-44.76,-73.48,-0.21,-1.06,-14.81,4
-33.78,-67.76,14.76,3.73,-13.38,4
-25.47,-69.12,39.54,-1.08,-10.04,4
-34.16,-70.54,28.33,-0.16,-6.28,4
-40.49,-64.79,33.29,2.79,-4.77,4
-33.17,-65.11,-0.25,0.45,-7.97,4
-24.37,-52.65,-23.54,-0.35,-12.34,4
-13.1,-42.36,-22.09,1.04,-12.42,4
10.25,-35.96,-27.46,2.34,-7.5,4
33.69,-28.38,5.76,0.78,-2.38,4
55.45,-22.83,57.42,0.34,0.8,4
74.07,-3.98,85.64,1.99,-4.32,4
86.82,9.86,88.92,1.0,-3.44,4
86.67,34.75,60.79,-0.16,-10.21,4
69.63,59.26,13.44,0.41,8.13,4
46.72,65.97,-3.88,0.81,-14.82,4
19.97,78.61,-21.66,1.11,119.26,4
7.25,78.14,-14.21,0.78,99.38,4
6.32,79.72,15.46,0.25,-11.74,4
11.11,83.51,19.35,0.46,-26.61,4
6.61,87.3,22.79,0.36,-5.32,4
-9.02,88.62,-1.48,-0.57,28.38,4
-10.42,84.47,-32.82,-1.03,-1.48,4
-8.62,76.74,-65.43,0.27,-3.21,4
-10.95,52.71,-85.51,0.31,9.14,4
-4.09,35.57,-57.43,0.23,-3.24,4
17.24,15.57,-21.67,0.62,0.5,4
42.96,-2.21,34.32,0.5,23.17,4
61.02,-8.02,64.47,0.9,42.13,4
76.39,-5.77,56.95,0.85,89.52,4
87.64,-6.41,31.64,1.11,139.87,4
107.04,-0.84,-27.79,1.16,130.21,4
130.87,2.07,-58.03,1.16,60.78,4
145.31,-2.48,-56.78,1.13,7.19,4
138.92,-2.7,-50.65,1.1,-4.36,4
115.9,-9.64,-0.74,1.31,13.09,4
81.65,1.8,33.72,1.16,20.23,4
56.71,11.95,32.38,1.06,9.36,4
39.57,25.19,14.68,0.73,12.14,4
19.26,30.21,-51.85,0.77,13.29,4
11.8,22.92,-81.16,0.77,7.43,4
3.96,28.22,-78.13,0.97,6.06,4
-4.16,31.84,-65.73,0.81,3.15,4
-1.86,44.25,-5.67,0.9,-0.02,4
-6.62,36.85,30.0,1.09,3.75,4
-14.08,26.56,55.19,0.94,5.34,4
-21.15,15.14,41.95,0.79,-2.32,4
-23.1,-0.23,-11.28,1.03,-9.9,4
-20.95,-5.78,-35.6,1.12,-8.67,4
-12.18,1.76,-70.86,0.89,-4.05,4
1.11,22.92,-55.6,1.0,-1.26,4
2.49,36.17,-1.34,0.76,-2.98,4
23.04,48.94,35.29,0.75,-7.84,4
50.37,44.25,72.98,0.81,-10.55,4
61.69,18.15,54.0,0.59,-11.57,4
38.82,-20.78,7.8,0.3,-9.31,4
-5.4,-50.49,-42.62,0.24,-12.28,4
-57.08,-65.71,-87.02,-0.1,-8.61,4
-88.85,-51.58,-83.32,-0.32,-16.63,4
-96.84,-7.74,-49.19,-0.1,-24.19,4
-84.85,21.6,8.93,-0.15,-155.9,4
-62.61,18.25,49.88,-0.16,-99.39,4
-52.19,-15.81,45.05,-0.23,-0.82,4
-73.12,-54.98,20.16,-0.44,-16.48,4
-96.92,-80.13,-30.93,-0.35,-13.23,4
-109.39,-72.97,-49.24,-0.18,-18.1,4
-111.17,-42.64,-44.22,-0.01,-9.81,4
-94.9,-22.11,-20.99,0.12,-18.66,4
-65.32,-20.55,23.27,0.33,-5.46,4
-39.72,-46.45,28.79,0.34,-4.47,4
-28.19,-79.3,42.15,0.38,-12.43,4
-22.33,-108.27,30.62,0.63,-10.85,4
-6.58,-114.78,9.87,0.66,-5.69,4
0.71,-101.36,8.29,0.67,-4.63,4
-3.97,-84.51,-9.54,0.94,-2.8,4
-10.73,-66.04,-14.59,1.1,-2.26,4
-26.18,-59.5,-31.97,0.81,-6.13,4
-54.85,-59.99,-17.4,0.8,-9.07,4
-92.15,-70.73,-11.54,1.17,-6.36,4
-101.41,-59.4,-7.18,1.02,-2.13,4
-90.62,-36.08,23.25,0.89,0.35,4
-83.53,-17.92,26.04,0.6,1.3,4
-72.84,-7.35,53.47,0.62,-0.14,4
-56.03,-14.43,58.87,0.82,-2.85,4
-57.59,-20.11,32.34,0.93,-1.67,4
-56.13,-21.67,0.4,0.96,0.73,4
-33.19,-10.97,-43.14,0.79,0.12,4
0.6,-2.2,-46.15,0.69,-2.31,4
9.41,5.03,-18.62,0.63,-2.8,4
5.58,7.25,35.45,0.69,-1.92,4
17.2,2.95,75.9,0.5,-2.47,4
15.42,2.12,76.92,0.62,-0.93,4
14.17,1.56,47.26,0.77,0.3,4
13.46,-4.2,-13.58,0.94,-1.07,4
6.9,-5.81,-59.79,0.55,-0.36,4
-1.51,-4.31,-77.27,0.6,0.98,4
5.48,-16.31,-44.91,0.69,1.28,4
18.47,-29.7,12.83,0.22,1.87,4
19.13,-39.22,61.21,0.16,0.96,4
0.32,-26.71,82.61,0.25,2.46,4
-4.54,-9.99,68.69,0.43,5.09,4
14.37,14.54,29.03,-0.03,4.44,4
26.33,30.79,-28.67,-0.03,4.69,4
48.97,29.66,-51.44,0.16,1.65,4
52.69,33.92,-54.5,0.31,3.63,4
29.07,31.71,-15.72,0.14,-0.55,4
13.69,44.6,37.71,0.05,16.24,4
34.91,47.97,55.17,-0.08,44.28,4
63.53,50.74,51.08,0.18,169.35,4
65.02,56.66,2.68,-0.49,241.92,4
59.01,52.33,-39.52,0.45,139.46,4
64.24,49.4,-66.69,-0.36,33.12,4
79.06,51.64,-65.34,0.57,-4.92,4
101.26,67.3,-20.91,-0.45,12.88,4
122.04,70.71,10.5,0.9,8.19,4
127.1,65.74,31.5,-1.02,16.39,4
123.23,57.34,23.09,-8.46,11.52,4
116.7,51.65,-12.42,23.97,0.59,4
126.43,60.22,-25.13,-1.81,3.67,4
122.81,91.09,-27.51,3.23,12.41,4
108.85,125.03,-19.81,15.77,9.26,4
84.12,125.88,-5.4,1.63,3.63,4
57.98,116.72,1.67,11.04,3.32,4
42.21,94.05,5.37,5.09,1.95,4
33.96,73.61,2.21,-10.18,-1.03,4
32.51,65.7,-2.1,6.26,-1.47,4
28.16,63.05,-1.26,3.82,-3.15,4
28.39,63.41,-4.22,-4.22,-4.3,4
29.81,59.34,-17.68,0.37,-1.72,4
25.5,50.06,-36.0,2.73,-2.27,4
12.11,36.45,-45.47,1.81,-5.7,4
17.1,25.19,-53.64,-1.31,-6.73,4
23.52,6.77,-38.51,3.28,-6.32,4
37.75,6.07,-10.29,15.0,-6.73,4
45.03,18.65,9.73,11.24,-6.78,4
49.25,19.25,28.17,1.52,-7.31,4
53.72,6.84,28.92,-3.21,-8.47,4
54.42,-9.65,17.52,2.91,-8.77,4
64.3,-27.24,-4.89,1.75,-8.97,4
70.69,-26.39,-28.0,-0.58,-9.28,4
53.14,2.57,-44.06,0.58,-9.42,4
12.66,17.98,-35.05,-1.07,-9.22,4
-22.93,27.91,-9.2,0.4,-9.37,4
-40.71,32.41,5.71,1.14,-9.24,4
-38.51,29.32,33.12,-2.37,-9.86,4
-31.79,26.55,34.92,2.71,-10.12,4
-32.11,19.8,23.87,-1.32,-9.37,4
-45.16,18.85,0.05,6.83,-9.85,4
-66.69,14.2,-27.33,-17.59,-10.03,4
-84.27,15.09,-20.71,1.13,-10.32,4
-88.51,9.42,-16.07,13.6,-10.59,4
-86.04,1.3,1.81,-14.13,-10.6,4
-94.61,-7.5,26.83,9.59,-11.3,4
-107.99,-20.75,37.87,-0.97,-11.62,4
-115.84,-29.4,48.04,2.21,-11.06,4
-104.28,-38.23,45.94,5.46,-9.36,4
-89.08,-41.04,26.5,-3.2,-9.62,4
-73.48,-47.91,-2.2,4.21,-10.99,4
-47.9,-54.6,-24.02,28.91,-11.31,4
-25.27,-68.45,-35.02,10.42,-10.84,4
-21.79,-74.4,-16.64,-18.53,-10.63,4
-27.82,-72.26,14.14,6.56,-10.88,4
-28.37,-62.43,52.37,4.0,-11.64,4
-28.52,-46.43,71.77,-4.74,-12.75,4
-33.12,-39.8,51.69,6.01,-12.68,4
-36.85,-48.04,26.32,-4.62,-12.37,4
-39.08,-73.62,-8.72,0.02,-11.7,4
-51.02,-88.17,-19.53,6.06,-12.03,4
-62.9,-90.01,-10.5,-1.7,-13.33,4
-55.68,-69.12,1.55,-1.96,-13.75,4
-39.92,-46.85,22.07,1.55,-13.29,4
-37.47,-34.77,36.53,3.66,-11.94,4
-44.76,-37.72,48.64,-3.27,-11.94,4
-52.91,-50.38,43.3,13.28,-11.67,4
-67.66,-53.82,46.83,17.33,-11.24,4
-66.63,-49.85,28.59,-3.84,-12.04,4
-43.65,-36.87,2.04,-0.5,-11.01,4
-17.65,-26.14,-10.83,1.22,-10.92,4
-12.57,-13.11,-22.48,1.14,-11.12,4
-12.63,-5.48,-7.32,-0.78,-11.36,4
-22.85,-6.97,8.47,15.28,-11.16,4
-40.69,-9.8,40.98,23.56,-11.23,4
-41.52,-13.04,48.22,0.83,-12.06,4
-15.4,-7.03,37.66,-3.11,-12.12,4
18.34,-8.57,24.78,3.27,-10.36,4
49.74,-19.29,-14.74,-2.26,-10.09,4
81.26,-24.42,-21.94,3.04,-10.27,4
97.14,-23.17,-30.64,-0.35,-10.2,4
88.23,-12.58,-12.84,12.53,-10.35,4
58.39,10.55,10.05,26.11,-10.05,4
34.29,25.98,12.77,4.24,-8.99,4
37.97,34.14,30.81,-7.21,-8.11,4
62.58,33.51,11.73,2.45,-7.39,4
97.49,28.78,-9.92,1.24,-7.63,4
114.48,34.83,-16.76,-1.6,-8.23,4
101.91,51.24,-29.95,3.2,-8.07,4
51.81,77.21,-10.8,-2.12,-7.24,4
1.55,87.86,-6.66,6.84,-6.1,4
-26.22,81.1,-8.12,1.64,-5.33,4
-23.86,60.34,-1.19,-2.23,-4.59,4
6.45,30.64,-16.69,3.28,-4.6,4
35.58,17.48,-10.08,4.86,-4.32,4
48.5,17.26,0.91,2.63,-3.74,4
32.96,26.16,6.32,0.32,-2.92,4
16.42,42.79,15.05,-1.48,-2.36,4
-0.22,44.29,-10.18,-0.96,-1.66,4
0.29,20.15,-38.04,1.22,-1.86,4
18.84,5.57,-63.52,-0.58,-2.35,4
49.69,-3.34,-77.6,-2.43,-1.63,4
62.54,1.6,-44.63,1.12,-0.91,4
49.17,26.96,-22.76,0.81,-0.92,4
35.68,34.78,8.57,-0.69,-0.86,4
47.44,56.57,25.79,1.35,-0.83,4
90.96,71.82,16.1,1.75,-1.38,4
126.73,57.06,8.43,1.47,-1.31,4
134.07,34.64,-25.96,0.81,-0.99,4
114.01,14.2,-42.66,1.68,-0.4,4
70.78,-2.1,-50.81,2.17,-1.45,4
35.54,-0.85,-54.07,3.3,7.89,4
26.88,26.13,-21.58,1.06,55.06,4
18.96,58.18,-20.94,0.71,101.3,4
5.09,80.38,-0.86,3.1,70.52,4
-16.35,90.06,2.29,2.29,7.91,4
-38.34,69.78,-21.05,1.9,-11.96,4
-67.29,23.02,-13.87,1.25,0.21,4
-82.95,-12.31,-22.46,0.76,-0.35,4
-83.3,-27.24,-11.44,1.36,-4.96,4
-78.8,-24.4,2.65,1.24,-0.23,4
-65.35,-7.54,10.62,0.98,-2.89,4
-53.53,9.24,-1.08,1.25,-6.97,4
-49.45,7.98,-23.87,1.1,-3.01,4
-42.3,-3.94,-20.75,0.45,-2.52,4
-29.63,-18.76,-18.95,0.13,-7.79,4
-17.47,-33.45,8.18,0.12,-6.86,4
-9.43,-42.67,14.88,0.25,-4.83,4
-6.33,-44.45,20.62,0.49,-7.96,4
-8.34,-32.29,16.87,0.18,-9.31,4
-18.36,-17.68,-10.19,-0.09,-9.26,4
-33.85,-6.98,-20.43,-0.38,-9.61,4
-48.5,-14.91,-30.46,-1.06,-9.2,4
-65.62,-32.69,-23.41,-1.09,-8.87,4
-79.5,-63.38,8.99,-0.52,-11.37,4
-84.09,-86.65,20.22,-1.33,-13.35,4
-75.26,-96.24,38.66,-1.34,-12.36,4
-56.61,-94.31,32.53,-1.67,-11.48,4
-49.21,-82.76,19.87,-0.07,-12.27,4
-55.59,-84.83,-10.86,-2.28,-12.38,4
-83.48,-80.01,-37.99,-14.91,-12.52,4
-104.11,-81.15,-36.02,-26.94,-13.02,4
-106.78,-74.8,-31.09,-16.61,-12.28,4
-87.54,-59.81,9.48,-44.62,-12.13,4
-57.26,-53.5,51.36,16.43,-12.47,4
-26.57,-51.28,72.35,-7.27,-12.52,4
-16.76,-61.99,73.1,-55.43,-12.51,4
-35.33,-64.16,46.38,-3.34,-13.0,4
-47.18,-64.19,26.33,-26.76,-13.47,4
-64.02,-65.45,-11.66,-15.42,-13.48,4
-77.22,-63.99,-13.87,-8.56,-13.09,4
-76.61,-43.07,-5.39,-34.79,-12.96,4
-58.36,-12.22,-4.2,-18.94,-13.39,4
-42.81,11.55,39.64,-9.27,-13.36,4
-25.51,24.81,47.02,-24.23,-12.25,4
-11.99,15.41,51.21,-31.93,-10.49,4
-9.23,2.57,48.35,-20.13,-10.83,4
-22.38,-16.53,20.63,-24.33,-11.59,4
-42.22,-17.48,1.12,-17.23,-11.52,4
-40.86,-8.6,-27.55,-40.8,-9.79,4
-30.61,-14.03,-12.73,-17.31,-8.37,4
-7.33,-9.13,7.21,-4.02,-8.78,4
7.77,-32.64,10.74,-42.24,-8.78,4
16.68,-46.42,51.08,-9.55,-7.86,4
22.1,-53.93,44.35,-23.28,-7.61,4
28.18,-57.86,44.11,-21.35,-7.33,4
37.93,-35.81,18.55,-2.79,-6.03,4
52.75,-6.28,-21.46,-15.47,1.45,4
60.59,22.92,-28.86,-11.91,97.45,4
60.59,19.17,-39.41,6.12,220.04,4
67.46,16.9,-4.33,-0.97,190.85,4
76.06,14.58,31.68,-2.17,21.57,4
90.28,33.53,42.68,-0.03,-26.54,4
94.53,61.48,56.23,5.3,-0.82,4
73.24,79.98,28.7,-0.38,2.4,4
53.2,87.69,12.97,-1.41,-9.59,4
35.27,59.14,-15.11,2.72,-5.16,4
16.77,21.1,-43.22,2.29,0.44,4
-0.4,-3.71,-34.49,1.62,-7.62,4
-1.61,4.64,-31.65,-0.3,-3.36,4
24.19,34.42,-9.8,-0.14,2.47,4
54.04,80.84,-13.62,2.16,-3.38,4
73.01,112.2,-30.28,1.23,-5.68,4
70.79,102.31,-14.18,0.51,-1.59,4
69.3,70.99,-21.42,1.08,5.23,4
65.28,33.1,9.11,0.57,29.59,4
71.86,16.59,10.67,-0.04,131.09,4
82.14,24.51,3.82,-0.15,243.48,4
92.14,38.78,10.68,0.13,118.11,4
84.45,76.55,-23.8,0.01,-27.35,4
77.33,82.98,-27.05,-0.07,-38.07,4
88.14,73.17,-35.18,0.03,9.68,4
75.04,64.36,-21.61,0.54,8.98,4
47.55,43.28,12.37,0.35,-19.2,4
13.65,44.46,1.71,0.55,2.74,4
7.53,61.83,10.47,0.2,4.2,4
3.1,80.51,-14.76,0.18,-17.25,4
18.31,85.67,-32.63,0.3,-8.72,4
41.17,87.98,-24.07,0.0,4.45,4
36.23,68.83,-27.75,0.58,-10.64,4
5.42,39.23,-9.8,0.44,-13.82,4
-18.75,23.12,11.38,0.36,-2.19,4
-20.1,-1.78,-0.47,0.15,-9.55,4
-7.05,-17.67,-21.55,0.37,-21.15,4
11.29,-23.59,-60.31,0.52,-15.88,4
16.05,-36.19,-74.48,0.7,-11.63,4
27.17,-31.05,-66.88,0.81,-14.31,4
29.31,-21.12,-21.1,0.65,-12.24,4
22.93,-24.58,19.83,0.21,-13.43,4
1.88,-35.07,25.97,0.18,-19.36,4
-11.18,-59.01,22.03,0.57,-18.65,4
-10.29,-71.76,-18.96,0.4,-14.88,4
-4.16,-61.73,-36.64,0.84,-16.1,4
2.67,-36.81,-14.95,0.79,-17.2,4
-0.52,-15.02,6.67,0.51,-15.08,4
-3.51,0.35,47.87,0.5,-14.61,4
-33.92,-0.31,43.38,0.69,-13.13,4
-73.8,-13.76,4.64,0.88,-10.59,4
-99.85,-10.31,-42.01,0.76,-10.98,4
-115.24,-8.91,-71.22,1.04,-15.71,4
-100.86,3.04,-43.34,0.72,-15.15,4
-73.98,12.76,13.15,0.76,-12.28,4
-55.77,10.76,69.29,0.67,-12.77,4
-58.6,-5.81,82.26,0.71,-15.77,4
-78.72,-34.3,35.97,1.19,-16.54,4
-89.89,-46.54,-21.34,0.95,-17.4,4
-102.11,-49.49,-83.59,0.55,-17.87,4
-96.75,-33.55,-54.98,0.32,-17.63,4
-84.66,-31.73,10.66,0.6,-17.1,4
-89.63,-42.04,59.45,1.08,-16.98,4
-94.44,-68.38,102.35,0.59,-17.87,4
-62.7,-86.87,42.89,0.55,-18.39,4
-22.4,-92.19,-39.31,0.12,-16.65,4
-2.99,-103.98,-79.86,1.2,-13.34,4
-10.95,-73.31,-85.89,-1.41,-10.47,4
-22.72,-54.83,6.05,2.57,-11.06,4
-36.25,-51.6,101.95,-2.65,-14.15,4
-49.5,-70.08,171.06,6.4,-15.04,4
-42.4,-91.77,169.69,-24.74,-13.43,4
-39.44,-111.8,65.17,29.86,-10.68,4
-28.57,-113.85,-49.77,22.37,-8.42,4
-39.59,-94.67,-132.62,-39.37,-7.46,4
-43.48,-46.31,-152.87,16.84,-11.72,4
-20.59,-1.4,-90.74,-0.42,-16.02,4
-15.71,-2.12,4.71,-3.8,-15.09,4
-22.23,-8.36,92.19,11.75,-15.1,4
-13.95,-34.53,129.77,-11.99,-12.55,4
-3.59,-43.56,124.12,-1.11,-11.04,4
8.68,-34.89,60.55,11.58,-9.27,4
23.86,-9.3,8.51,-0.77,-7.37,4
65.91,25.76,-24.33,-5.23,-10.61,4
83.81,30.11,-57.82,2.85,-8.35,4
63.51,28.88,-34.23,6.88,-2.43,4
48.01,17.22,-21.65,-1.13,-4.42,4
22.25,16.77,26.15,-0.46,-8.1,4
-7.7,18.97,58.13,3.09,-6.19,4
-29.78,26.46,89.52,2.29,-3.48,4
-20.68,39.4,105.17,3.01,-2.97,4
-3.46,33.67,57.73,-0.91,-3.3,4
11.91,45.43,7.3,0.29,-4.75,4
20.32,56.01,-80.17,4.45,-5.58,4
14.02,51.31,-118.73,1.02,-3.07,4
-0.19,55.91,-100.32,0.19,1.02,4
0.13,42.54,-35.74,2.45,-0.05,4
32.84,17.29,53.55,2.23,1.22,4
67.27,15.43,79.68,1.05,0.46,4
86.02,15.58,86.56,1.08,1.56,4
94.73,35.36,28.04,1.65,0.3,4
92.87,40.58,-52.47,1.84,7.5,4
86.26,48.93,-90.32,0.95,3.35,4
92.23,63.68,-113.64,0.01,62.68,4
115.33,51.24,-64.26,1.19,247.9,4
123.22,54.23,7.16,1.7,173.2,4
116.5,37.94,67.52,1.44,-14.04,4
117.11,38.7,96.49,1.42,-39.36,4
104.75,36.23,66.12,1.34,18.44,4
80.45,40.79,17.97,1.34,18.77,4
43.83,39.28,-23.7,1.68,-19.08,4
53.49,17.13,-47.01,0.53,3.63,4
60.12,26.68,-31.41,1.25,6.75,4
61.46,21.38,-13.21,2.46,-16.13,4
66.14,47.46,-11.62,0.98,1.78,4
59.48,69.54,-3.42,0.73,20.88,4
34.98,80.18,-22.5,0.93,1.96,4
8.49,86.31,-50.39,1.28,-8.97,4
23.77,83.81,-66.9,1.6,6.75,4
37.69,75.2,-71.72,0.61,7.18,4
36.81,49.02,-39.46,1.21,-3.15,4
38.22,49.9,11.71,0.67,1.26,4
26.1,42.26,47.32,0.7,4.62,4
-26.13,45.23,58.56,0.93,0.68,4
-69.3,36.41,29.58,0.95,0.36,4
-69.71,17.98,-38.35,2.35,-2.28,4
-45.66,-12.36,-94.1,0.05,-7.8,4
-28.79,-47.51,-130.35,-1.18,-6.86,4
-10.11,-54.73,-122.36,1.85,-3.06,4
1.97,-61.75,-39.4,2.04,-0.43,4
-27.58,-45.35,22.32,1.28,-6.77,4
-42.72,-45.27,73.53,0.8,-1.15,4
-29.28,-37.88,77.21,-0.87,-3.48,4
-1.28,-17.31,20.0,-0.87,284.79,4
20.19,-0.63,-17.14,-0.07,375.69,4
18.3,14.19,-80.93,-0.32,121.82,4
11.78,5.46,-83.45,-0.6,-65.63,4
-22.37,-2.54,-37.89,-0.31,-41.29,4
-60.39,-2.74,16.18,-0.63,37.68,4
-69.07,-1.8,82.25,-0.75,-9.97,4
-81.1,-4.55,77.82,-0.86,-17.22,4
-100.54,-3.4,43.55,-1.36,11.7,4
-117.76,5.62,-43.11,0.03,-6.41,4
-134.98,8.39,-89.65,0.37,-19.8,4
-141.95,-5.82,-87.42,0.57,-7.55,4
-142.23,-29.39,-24.73,0.56,-3.3,4
-111.45,-50.11,56.46,1.67,-19.59,4
-66.62,-67.82,83.26,0.57,-14.48,4
-56.45,-56.99,103.14,38.11,-1.11,4
-45.54,-49.37,41.97,16.82,-9.99,4
-15.92,-35.64,9.18,-20.17,-19.36,4
17.22,-27.54,-31.45,9.72,-17.51,4
42.11,-41.61,-60.26,0.57,-12.77,4
53.17,-60.47,-28.9,-0.8,-10.15,4
42.69,-90.03,-22.68,8.14,-8.17,4
1.81,-79.44,33.02,-5.65,-14.43,4
-43.8,-51.55,29.71,0.22,-20.4,4
-51.93,-26.81,37.47,7.23,-18.33,4
-36.37,1.08,54.88,0.23,-15.99,4
-20.68,-3.58,12.96,-2.2,-16.96,4
-3.86,-28.53,28.22,1.24,-15.9,4
5.83,-45.24,15.68,5.91,-16.77,4
-8.58,-48.41,29.07,-0.09,-21.6,4
-39.12,-32.84,37.28,-0.52,-19.87,4
-59.26,-27.68,15.1,4.05,-15.37,4
-64.6,-15.14,25.68,1.71,-12.87,4
-60.39,-1.42,-10.74,1.91,-13.0,4
-29.68,-3.03,-4.37,1.16,-14.06,4
-1.14,9.52,-5.6,1.3,-13.74,4
15.39,14.47,11.38,3.68,-12.88,4
18.27,17.6,32.14,1.77,-12.9,4
18.75,12.67,25.95,-0.85,-13.6,4
17.08,22.35,50.83,0.83,-14.19,4
18.23,33.67,24.37,2.93,-15.61,4
44.66,42.14,14.58,0.91,-16.65,4
55.8,52.76,7.93,0.62,-15.07,4
57.29,46.34,-8.4,2.73,-13.72,4
42.4,34.51,7.61,2.7,-14.13,4
31.56,3.56,-12.01,2.01,-15.39,4
16.38,-8.12,-14.91,2.6,-16.91,4
12.43,-11.36,-29.64,2.42,-16.57,4
31.97,1.64,-24.09,1.41,-12.63,4
59.67,25.82,-10.68,3.69,-9.54,4
69.41,45.25,-19.66,-1.92,-8.1,4
55.37,48.18,5.24,14.99,-9.59,4
48.45,38.46,-3.06,10.28,-11.68,4
39.35,43.8,19.99,-10.15,-11.73,4
34.95,30.2,32.89,6.78,-11.46,4
38.52,44.35,19.0,1.87,-10.16,4
56.52,54.57,29.03,-0.88,-9.16,4
60.14,48.9,-7.73,6.97,-10.16,4
49.98,50.22,-19.07,-4.05,-19.73,4
34.97,36.43,-13.42,3.58,-18.36,4
23.23,30.64,-0.39,1.62,-9.43,4
21.55,29.11,13.29,6.55,-6.84,4
31.5,27.75,-6.69,107.13,-6.34,4
46.1,35.32,-26.93,64.69,-14.37,4
56.9,48.16,-59.17,-9.03,-32.26,4
73.63,44.87,-69.07,-35.95,-55.26,4
